LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
26.5,27.5,2023,67,23.59,16.33,25.13,8.28,0.0,35.19,1.4,0.79,2.21
26.5,32.5,2023,67,22.22,17.04,25.5,9.97,0.0,33.36,4.28,3.01,5.98
27.5,27.5,2023,67,22.64,16.17,24.74,8.23,0.0,38.58,1.66,0.99,2.77
27.5,32.5,2023,67,21.04,14.69,22.81,8.36,0.0,45.31,4.45,2.08,6.97
28.5,27.5,2023,67,22.18,16.64,24.88,8.25,0.0,40.65,1.55,0.65,3.67
28.5,32.5,2023,67,20.72,13.89,21.16,9.38,0.0,55.52,4.26,1.45,6.16
29.5,27.5,2023,67,20.92,17.11,25.61,8.71,0.0,45.52,1.77,1.1,3.34
29.5,32.5,2023,67,21.77,15.37,20.09,11.42,0.0,64.59,3.64,1.88,4.93
30.5,27.5,2023,67,19.66,14.17,22.11,6.54,0.0,56.28,1.77,1.03,3.11
30.5,32.5,2023,67,20.7,14.95,21.66,9.73,0.0,64.87,2.39,1.07,4.06
31.5,27.5,2023,67,16.44,17.35,20.09,15.05,0.0,58.92,2.88,0.12,6.04
31.5,32.5,2023,67,18.43,16.58,17.03,16.27,0.0,69.98,3.73,2.1,5.11
23.5,27.5,2023,68,24.06,19.11,27.88,11.86,0.0,23.07,1.3,0.28,2.83
23.5,32.5,2023,68,24.39,20.79,28.85,12.78,0.0,27.29,3.61,1.51,6.42
24.5,27.5,2023,68,23.73,18.61,28.01,10.6,0.0,25.15,2.57,0.98,4.17
24.5,32.5,2023,68,24.04,19.63,28.3,10.83,0.0,26.61,2.84,1.18,5.13
25.5,27.5,2023,68,24.19,18.1,27.19,10.95,0.0,27.68,3.33,1.47,5.78
25.5,32.5,2023,68,23.15,19.53,28.51,10.42,0.0,27.84,2.36,1.11,4.51
26.5,27.5,2023,68,23.83,17.68,26.05,11.31,0.0,30.76,3.46,1.56,5.47
26.5,32.5,2023,68,22.56,18.85,27.49,11.26,0.0,29.02,2.87,1.27,4.18
27.5,27.5,2023,68,23.19,17.18,25.1,10.63,0.0,33.46,3.55,1.68,5.29
27.5,32.5,2023,68,22.38,16.5,24.99,9.11,0.0,34.56,2.8,1.48,4.12
28.5,27.5,2023,68,22.66,17.29,24.79,11.44,0.0,37.91,3.89,2.17,5.84
28.5,32.5,2023,68,21.98,14.88,22.42,8.91,0.0,42.81,2.4,1.05,4.28
29.5,27.5,2023,68,20.98,18.44,27.24,11.51,0.0,41.78,3.7,2.47,5.08
29.5,32.5,2023,68,21.9,16.45,21.62,11.95,0.0,53.43,2.15,0.96,3.18
30.5,27.5,2023,68,20.62,15.18,24.16,8.18,0.0,58.34,3.18,1.63,5.11
30.5,32.5,2023,68,21.97,15.76,23.58,8.66,0.0,51.93,2.08,1.03,3.48
31.5,27.5,2023,68,18.91,16.8,19.36,14.23,0.0,72.6,4.29,0.31,6.13
31.5,32.5,2023,68,20.69,17.91,18.91,17.05,0.0,60.3,2.13,0.48,4.52
23.5,27.5,2023,69,24.19,17.74,26.56,10.56,0.0,28.95,2.7,1.24,4.12
23.5,32.5,2023,69,24.84,21.99,29.89,14.35,0.0,24.62,1.99,1.48,2.72
24.5,27.5,2023,69,24.01,16.38,24.57,9.35,0.0,32.61,2.51,1.62,3.28
24.5,32.5,2023,69,24.6,20.8,29.03,12.68,0.0,23.35,1.45,1.0,2.58
25.5,27.5,2023,69,25.02,16.21,24.23,9.08,0.0,34.93,2.07,1.38,2.92
25.5,32.5,2023,69,24.01,20.62,29.31,12.91,0.0,25.04,1.25,0.7,2.36
26.5,27.5,2023,69,24.52,16.33,24.65,8.56,0.0,38.42,1.86,1.32,2.6
26.5,32.5,2023,69,23.65,19.75,28.11,12.08,0.0,24.42,1.28,0.47,2.34
27.5,27.5,2023,69,23.87,16.36,24.32,8.9,0.0,48.69,2.08,1.21,3.16
27.5,32.5,2023,69,23.75,17.84,26.08,11.0,0.0,26.09,1.41,0.2,2.11
28.5,27.5,2023,69,23.43,16.07,23.08,8.54,0.0,57.63,1.97,0.79,3.56
28.5,32.5,2023,69,23.34,17.57,25.62,10.54,0.0,29.1,0.52,0.04,1.2
29.5,27.5,2023,69,22.37,17.62,25.35,9.48,0.0,57.88,1.77,0.79,2.98
29.5,32.5,2023,69,22.85,19.06,24.87,13.94,0.0,36.28,1.49,0.82,2.45
30.5,27.5,2023,69,22.11,15.95,23.18,9.72,0.0,67.82,2.24,1.05,3.54
30.5,32.5,2023,69,22.49,18.12,26.75,10.99,0.0,31.91,2.19,1.39,3.69
31.5,27.5,2023,69,19.19,17.09,18.55,16.17,0.0,80.73,3.49,1.01,5.59
31.5,32.5,2023,69,20.07,18.57,19.41,17.43,0.0,70.21,4.97,3.9,6.12
23.5,27.5,2023,70,25.04,18.06,27.22,10.23,0.0,22.8,2.7,1.86,4.29
23.5,32.5,2023,70,24.65,22.11,30.12,15.49,0.0,22.33,1.81,0.07,3.76
24.5,27.5,2023,70,25.12,17.38,25.91,10.56,0.0,25.38,2.45,1.35,4.52
24.5,32.5,2023,70,25.06,21.37,29.77,14.99,0.0,19.96,1.45,0.15,3.61
25.5,27.5,2023,70,25.3,18.5,26.44,11.48,0.0,26.71,2.31,0.62,4.66
25.5,32.5,2023,70,24.45,21.36,30.31,13.94,0.0,19.95,1.81,0.54,3.28
26.5,27.5,2023,70,24.81,19.3,27.16,10.66,0.0,29.91,2.23,0.35,4.7
26.5,32.5,2023,70,24.22,20.43,29.34,13.39,0.0,20.21,2.12,0.8,3.61
27.5,27.5,2023,70,24.22,19.51,26.86,10.87,0.0,31.54,2.03,0.17,4.39
27.5,32.5,2023,70,24.27,18.94,27.02,13.2,0.0,19.94,2.29,0.59,4.08
28.5,27.5,2023,70,22.8,18.99,26.3,10.78,0.0,37.23,2.09,0.7,3.9
28.5,32.5,2023,70,23.92,19.11,26.77,13.27,0.0,20.41,1.99,0.98,3.27
29.5,27.5,2023,70,21.89,20.04,27.76,12.93,0.0,38.44,1.79,0.05,3.23
29.5,32.5,2023,70,23.26,20.55,26.9,15.77,0.0,33.6,1.48,0.91,2.87
30.5,27.5,2023,70,21.7,16.68,24.76,10.16,0.0,60.86,2.16,0.71,3.93
30.5,32.5,2023,70,22.58,19.0,28.09,11.9,0.0,35.85,1.82,1.06,2.59
31.5,27.5,2023,70,19.59,18.3,21.77,15.02,0.0,72.01,3.76,2.2,5.49
31.5,32.5,2023,70,20.52,18.18,18.99,17.47,0.0,73.5,3.25,1.31,5.08
23.5,27.5,2023,71,24.56,19.57,28.49,11.8,0.0,25.35,2.89,1.58,4.72
23.5,32.5,2023,71,25.61,21.63,29.95,13.27,0.0,23.71,3.11,1.99,4.94
24.5,27.5,2023,71,24.11,18.48,26.59,11.44,0.0,28.09,3.37,1.39,6.02
24.5,32.5,2023,71,25.29,20.83,29.78,12.45,0.0,22.86,3.1,1.9,5.3
25.5,27.5,2023,71,24.05,18.33,26.03,12.1,0.0,30.8,3.75,1.32,6.9
25.5,32.5,2023,71,24.62,20.33,29.6,11.25,0.0,25.0,3.06,1.5,5.64
26.5,27.5,2023,71,23.6,18.56,26.37,11.75,0.0,33.81,3.83,1.47,7.55
26.5,32.5,2023,71,24.26,19.81,28.7,11.3,0.0,24.51,3.09,1.47,5.67
27.5,27.5,2023,71,21.42,18.14,25.69,11.67,0.0,37.02,3.85,1.57,7.12
27.5,32.5,2023,71,23.74,18.16,26.5,10.5,0.0,26.54,3.26,1.43,6.13
28.5,27.5,2023,71,20.91,18.12,25.27,11.51,0.0,41.56,4.14,2.26,7.16
28.5,32.5,2023,71,23.23,18.3,26.5,11.48,0.0,28.44,3.08,1.18,5.82
29.5,27.5,2023,71,18.61,19.86,27.25,12.69,0.0,43.5,4.01,1.24,7.18
29.5,32.5,2023,71,22.55,19.93,26.65,14.9,0.0,43.09,2.19,0.35,4.26
30.5,27.5,2023,71,20.53,17.37,24.72,10.83,0.01,58.45,3.51,1.61,6.43
30.5,32.5,2023,71,20.95,19.72,28.85,12.12,0.0,44.11,2.77,0.18,5.35
31.5,27.5,2023,71,18.42,18.24,20.82,16.07,0.02,78.07,5.56,4.3,7.05
31.5,32.5,2023,71,19.28,19.26,21.94,17.7,0.0,74.16,3.83,1.27,6.11
23.5,27.5,2023,72,24.33,20.26,29.21,12.28,0.0,27.77,2.68,1.66,4.98
23.5,32.5,2023,72,24.78,22.6,30.74,14.66,0.0,26.03,2.65,1.79,4.07
24.5,27.5,2023,72,24.31,19.37,28.04,11.52,0.0,31.95,3.11,1.6,4.88
24.5,32.5,2023,72,24.43,21.65,30.38,13.57,0.0,25.45,2.52,1.69,3.77
25.5,27.5,2023,72,22.37,19.58,27.92,12.14,0.0,34.48,3.78,1.79,6.18
25.5,32.5,2023,72,21.88,21.0,30.05,12.48,0.0,27.08,2.46,1.48,4.14
26.5,27.5,2023,72,21.96,19.58,27.95,12.77,0.01,35.77,4.07,1.6,7.0
26.5,32.5,2023,72,21.46,20.2,29.15,11.84,0.0,29.29,2.62,1.19,4.88
27.5,27.5,2023,72,20.51,18.59,26.39,12.22,0.01,38.91,4.17,2.0,7.07
27.5,32.5,2023,72,19.7,18.49,26.8,10.82,0.0,35.23,3.54,1.65,6.52
28.5,27.5,2023,72,19.95,18.47,24.97,12.88,0.07,42.69,4.53,3.0,7.06
28.5,32.5,2023,72,19.15,18.55,26.11,11.48,0.0,37.85,4.29,2.05,7.21
29.5,27.5,2023,72,18.04,18.96,25.86,12.89,0.69,49.09,4.14,2.11,5.86
29.5,32.5,2023,72,17.45,19.95,25.85,14.44,0.05,49.89,3.5,1.38,5.2
30.5,27.5,2023,72,17.21,15.57,21.1,11.71,1.75,69.1,4.11,2.39,5.48
30.5,32.5,2023,72,16.65,19.56,27.3,13.07,0.73,54.88,3.74,0.78,5.92
31.5,27.5,2023,72,17.72,17.09,18.25,15.79,2.94,81.49,6.42,5.86,6.87
31.5,32.5,2023,72,14.98,18.6,20.45,17.13,1.29,81.18,5.35,2.29,7.18
23.5,27.5,2023,73,24.24,17.49,24.24,12.04,0.0,36.0,4.67,2.8,6.51
23.5,32.5,2023,73,24.05,22.25,29.56,16.47,0.0,29.1,4.03,1.16,7.45
24.5,27.5,2023,73,24.2,15.88,21.95,10.8,0.0,42.63,4.62,2.85,6.79
24.5,32.5,2023,73,23.38,20.4,28.35,14.25,0.0,32.4,4.32,1.63,7.45
25.5,27.5,2023,73,23.7,15.53,21.3,10.53,0.04,46.93,4.43,2.4,6.87
25.5,32.5,2023,73,18.94,19.41,27.12,13.34,0.0,37.59,4.18,1.84,7.09
26.5,27.5,2023,73,22.58,15.24,21.01,10.1,0.43,51.47,4.24,1.96,6.62
26.5,32.5,2023,73,13.96,18.21,25.12,12.5,0.01,43.7,4.19,1.68,7.1
27.5,27.5,2023,73,22.41,14.77,20.54,10.04,0.14,54.12,4.08,2.04,7.34
27.5,32.5,2023,73,16.53,15.91,22.62,10.4,0.29,50.63,4.3,1.4,7.2
28.5,27.5,2023,73,22.65,14.92,19.72,10.59,0.02,57.64,4.0,1.64,6.82
28.5,32.5,2023,73,17.11,15.1,21.73,9.44,1.68,57.5,3.75,1.17,6.36
29.5,27.5,2023,73,20.49,16.07,21.08,10.95,0.04,57.48,3.87,1.84,5.71
29.5,32.5,2023,73,15.51,16.19,20.18,12.54,5.03,73.27,3.57,2.17,6.03
30.5,27.5,2023,73,19.27,12.94,17.88,8.7,0.13,67.24,3.87,1.99,5.93
30.5,32.5,2023,73,14.82,15.57,20.76,10.97,7.66,74.83,2.62,0.9,4.39
31.5,27.5,2023,73,16.87,15.53,16.72,14.67,0.52,70.44,6.41,5.0,7.64
31.5,32.5,2023,73,14.22,17.33,18.09,16.55,7.2,76.68,4.91,3.0,7.43
23.5,27.5,2023,74,24.95,15.4,23.97,7.55,0.0,32.32,1.81,0.9,3.02
23.5,32.5,2023,74,26.23,18.79,26.34,11.97,0.0,32.88,3.03,2.14,4.06
24.5,27.5,2023,74,24.6,14.32,22.7,6.63,0.0,33.73,1.96,1.1,2.73
24.5,32.5,2023,74,25.77,17.51,25.52,10.5,0.0,34.58,2.7,1.71,3.66
25.5,27.5,2023,74,25.76,14.75,22.26,7.1,0.0,33.84,1.84,0.68,3.03
25.5,32.5,2023,74,25.18,17.0,24.71,9.99,0.0,38.47,2.55,1.47,3.82
26.5,27.5,2023,74,25.27,15.11,22.5,7.23,0.0,35.87,1.9,0.3,3.27
26.5,32.5,2023,74,24.76,15.98,23.64,9.08,0.0,41.28,2.32,1.36,3.69
27.5,27.5,2023,74,24.95,14.61,22.11,7.12,0.0,40.68,2.13,0.96,3.92
27.5,32.5,2023,74,24.76,13.83,20.99,7.2,0.0,46.39,2.51,1.2,4.42
28.5,27.5,2023,74,24.39,14.62,21.79,8.62,0.0,48.27,2.19,0.58,4.32
28.5,32.5,2023,74,24.43,13.26,20.11,6.68,0.06,51.46,2.26,0.83,4.13
29.5,27.5,2023,74,23.62,15.18,23.17,7.91,0.0,52.3,2.44,0.9,4.63
29.5,32.5,2023,74,23.07,15.51,20.28,11.15,0.45,59.16,2.22,0.38,3.31
30.5,27.5,2023,74,23.35,12.3,19.97,5.47,0.0,65.47,2.87,1.51,5.16
30.5,32.5,2023,74,19.97,14.93,21.38,9.67,0.35,60.87,2.78,1.24,4.59
31.5,27.5,2023,74,20.98,15.97,18.58,14.03,0.01,66.97,4.12,1.53,5.5
31.5,32.5,2023,74,17.86,16.9,17.63,16.05,1.21,70.38,5.67,1.92,7.53
23.5,27.5,2023,75,25.04,18.71,27.23,11.39,0.0,16.66,1.37,0.21,2.56
23.5,32.5,2023,75,26.33,19.88,28.84,11.17,0.0,24.36,2.32,1.59,3.13
24.5,27.5,2023,75,25.56,18.43,26.72,9.28,0.0,17.2,1.59,0.27,3.11
24.5,32.5,2023,75,26.07,18.8,28.22,10.05,0.0,23.03,1.96,1.2,3.24
25.5,27.5,2023,75,26.07,17.96,27.08,8.72,0.0,19.24,2.25,0.86,3.61
25.5,32.5,2023,75,25.27,18.68,28.14,11.05,0.0,24.17,1.52,0.82,2.23
26.5,27.5,2023,75,25.51,18.01,27.26,8.89,0.0,21.87,2.53,0.81,4.41
26.5,32.5,2023,75,25.02,17.74,27.26,9.69,0.0,25.99,1.43,0.57,2.32
27.5,27.5,2023,75,25.23,17.53,27.17,8.71,0.0,26.3,2.94,1.11,5.31
27.5,32.5,2023,75,25.02,16.51,24.84,10.65,0.0,24.22,1.44,0.32,3.27
28.5,27.5,2023,75,24.56,17.47,27.03,9.58,0.0,30.63,3.89,1.43,6.74
28.5,32.5,2023,75,24.93,15.65,24.03,8.22,0.0,27.21,1.66,0.53,2.77
29.5,27.5,2023,75,23.49,18.11,27.44,10.28,0.0,33.14,4.17,1.42,7.82
29.5,32.5,2023,75,23.99,17.5,23.48,12.29,0.0,40.84,1.93,1.06,2.69
30.5,27.5,2023,75,22.62,14.89,23.62,7.96,0.0,45.7,3.74,1.65,7.15
30.5,32.5,2023,75,22.91,16.72,24.86,8.76,0.0,37.98,2.71,1.22,4.48
31.5,27.5,2023,75,18.78,16.86,19.61,14.62,0.04,67.71,5.68,4.31,6.99
31.5,32.5,2023,75,20.67,18.83,20.64,16.55,0.0,60.59,3.8,1.27,6.74
23.5,27.5,2023,76,25.52,19.34,29.02,10.67,0.0,15.59,2.16,0.67,4.34
23.5,32.5,2023,76,26.45,21.65,31.04,12.54,0.0,17.79,2.23,1.59,3.27
24.5,27.5,2023,76,25.19,17.98,27.55,9.44,0.0,22.01,2.61,0.9,3.88
24.5,32.5,2023,76,26.24,20.68,30.83,12.1,0.0,14.87,1.93,1.18,3.55
25.5,27.5,2023,76,24.39,17.28,26.27,9.28,0.0,30.57,2.86,1.14,5.17
25.5,32.5,2023,76,25.48,20.67,30.97,13.22,0.0,14.93,1.72,0.17,3.92
26.5,27.5,2023,76,24.95,16.91,25.35,10.3,0.0,38.16,3.12,0.84,6.12
26.5,32.5,2023,76,25.23,19.74,29.3,12.35,0.0,16.86,2.23,0.57,4.35
27.5,27.5,2023,76,24.41,16.09,23.26,10.24,0.0,41.49,3.51,0.91,6.76
27.5,32.5,2023,76,25.1,18.7,26.9,12.59,0.0,19.25,2.68,0.14,6.01
28.5,27.5,2023,76,23.96,15.56,22.18,9.71,0.0,43.83,3.54,1.24,6.1
28.5,32.5,2023,76,24.75,17.32,26.09,9.53,0.0,23.65,3.61,1.52,6.9
29.5,27.5,2023,76,22.9,16.76,23.69,10.77,0.0,46.35,2.9,0.93,5.59
29.5,32.5,2023,76,23.94,18.58,24.8,13.22,0.0,43.6,3.15,2.16,5.27
30.5,27.5,2023,76,22.0,13.87,19.89,8.62,0.0,64.64,3.28,1.35,5.36
30.5,32.5,2023,76,22.85,17.93,25.97,11.73,0.0,45.33,3.37,1.35,5.72
31.5,27.5,2023,76,17.97,16.31,17.25,15.05,0.07,71.18,6.81,5.48,7.71
31.5,32.5,2023,76,19.95,18.05,19.22,16.86,0.01,70.87,5.12,1.88,6.92
23.5,27.5,2023,77,25.49,17.98,28.0,9.74,0.0,28.24,3.73,2.94,4.48
23.5,32.5,2023,77,26.3,21.89,31.17,13.21,0.0,20.35,3.28,1.67,5.75
24.5,27.5,2023,77,24.87,16.1,24.3,8.79,0.0,31.84,3.91,1.81,5.87
24.5,32.5,2023,77,25.9,20.3,30.08,11.83,0.0,22.85,3.46,1.96,6.16
25.5,27.5,2023,77,23.67,15.14,22.48,8.45,0.0,36.18,3.55,1.48,6.22
25.5,32.5,2023,77,24.57,18.97,28.17,10.96,0.0,28.08,3.64,1.92,6.49
26.5,27.5,2023,77,24.08,14.54,21.68,8.33,0.0,41.39,3.61,1.67,6.52
26.5,32.5,2023,77,24.24,17.61,25.17,10.68,0.0,31.38,3.81,1.44,7.01
27.5,27.5,2023,77,23.44,13.8,20.53,7.71,0.0,46.47,3.66,1.89,6.74
27.5,32.5,2023,77,23.91,15.01,21.42,9.1,0.0,36.86,4.3,1.45,7.7
28.5,27.5,2023,77,23.8,14.12,20.45,7.87,0.0,51.78,3.65,1.92,6.2
28.5,32.5,2023,77,23.63,14.51,20.55,9.16,0.0,42.08,4.65,2.12,7.99
29.5,27.5,2023,77,22.33,15.39,22.29,8.83,0.03,57.06,3.69,1.71,5.82
29.5,32.5,2023,77,21.66,16.72,21.19,13.14,0.01,57.91,3.61,1.11,6.41
30.5,27.5,2023,77,20.04,12.47,18.46,7.13,0.1,72.7,4.4,2.55,6.85
30.5,32.5,2023,77,17.43,16.13,21.38,11.71,0.16,64.96,3.34,0.14,6.69
31.5,27.5,2023,77,17.54,16.05,16.77,14.9,0.6,73.33,7.13,5.58,8.15
31.5,32.5,2023,77,13.92,17.74,18.4,17.08,1.47,69.83,6.03,1.04,7.98
23.5,27.5,2023,78,25.84,16.7,26.75,8.49,0.0,30.15,3.29,1.99,5.19
23.5,32.5,2023,78,25.57,19.8,28.07,12.52,0.0,28.03,3.87,2.39,6.9
24.5,27.5,2023,78,25.14,14.64,22.93,7.58,0.0,34.91,3.23,1.58,5.51
24.5,32.5,2023,78,25.35,18.18,26.65,10.89,0.0,28.7,3.51,2.15,6.14
25.5,27.5,2023,78,24.71,14.07,21.45,7.42,0.0,39.84,3.0,1.52,5.25
25.5,32.5,2023,78,24.99,16.89,24.89,9.29,0.0,34.05,3.39,2.02,5.8
26.5,27.5,2023,78,24.24,13.99,21.29,7.11,0.0,47.52,2.88,1.49,4.75
26.5,32.5,2023,78,24.52,15.89,23.4,8.71,0.0,39.89,3.38,1.67,5.62
27.5,27.5,2023,78,24.19,13.72,20.72,7.39,0.0,53.55,2.95,1.29,5.38
27.5,32.5,2023,78,24.93,13.52,20.22,6.93,0.0,50.74,3.87,1.8,6.08
28.5,27.5,2023,78,23.85,13.83,20.1,7.86,0.0,58.38,3.21,1.29,6.0
28.5,32.5,2023,78,23.95,13.01,19.49,7.72,0.03,56.6,3.99,2.46,6.35
29.5,27.5,2023,78,23.27,15.01,22.0,8.42,0.02,58.63,3.59,1.42,5.3
29.5,32.5,2023,78,21.57,15.56,20.57,11.72,0.05,63.22,4.33,2.9,6.06
30.5,27.5,2023,78,19.66,12.39,18.56,7.64,0.03,69.4,4.34,2.45,6.88
30.5,32.5,2023,78,18.11,14.57,20.69,9.22,0.79,67.06,4.12,1.74,6.4
31.5,27.5,2023,78,18.69,15.66,16.5,15.07,0.27,70.9,7.29,5.5,8.88
31.5,32.5,2023,78,12.76,16.8,17.54,16.29,2.55,73.84,7.86,6.14,9.76
23.5,27.5,2023,79,26.89,15.91,24.31,7.68,0.0,31.28,2.92,1.72,4.11
23.5,32.5,2023,79,26.26,18.48,26.15,11.7,0.0,31.03,3.87,2.79,5.42
24.5,27.5,2023,79,25.42,14.65,22.74,6.66,0.0,35.0,3.03,1.58,4.46
24.5,32.5,2023,79,26.06,16.83,24.76,10.4,0.0,31.61,3.94,2.48,5.61
25.5,27.5,2023,79,25.46,14.53,22.71,7.04,0.0,37.21,2.69,1.64,4.13
25.5,32.5,2023,79,25.81,16.25,24.39,9.22,0.0,34.71,3.88,2.21,6.24
26.5,27.5,2023,79,24.31,14.46,22.71,7.33,0.0,40.22,2.6,1.48,4.04
26.5,32.5,2023,79,25.4,14.97,22.71,8.42,0.0,41.43,3.76,1.68,6.43
27.5,27.5,2023,79,24.22,13.87,21.36,7.0,0.0,48.12,2.46,1.21,4.25
27.5,32.5,2023,79,25.2,12.6,19.41,5.84,0.0,56.1,4.13,1.92,7.1
28.5,27.5,2023,79,23.98,13.66,20.58,6.93,0.0,55.58,2.18,1.08,3.65
28.5,32.5,2023,79,20.69,12.31,18.98,6.22,0.04,63.01,4.11,2.07,6.73
29.5,27.5,2023,79,23.46,15.03,23.22,7.22,0.02,60.96,2.53,1.44,3.74
29.5,32.5,2023,79,17.24,15.52,19.86,11.42,0.24,64.9,4.75,3.29,6.12
30.5,27.5,2023,79,21.57,13.21,20.03,7.71,0.01,73.79,3.67,1.85,5.36
30.5,32.5,2023,79,15.5,15.47,21.25,10.98,0.79,65.53,4.26,1.39,5.99
31.5,27.5,2023,79,18.31,15.97,16.82,15.14,0.02,75.59,6.26,4.06,7.32
31.5,32.5,2023,79,17.27,16.92,17.1,16.66,2.43,76.44,7.02,4.53,9.44
23.5,27.5,2023,80,26.68,17.4,27.13,9.13,0.0,23.95,1.51,0.62,2.16
23.5,32.5,2023,80,26.3,18.56,26.92,10.32,0.0,31.05,3.14,2.03,4.15
24.5,27.5,2023,80,26.79,16.5,26.52,8.61,0.0,25.28,1.42,0.69,2.6
24.5,32.5,2023,80,26.04,17.48,26.17,9.65,0.0,34.21,3.18,1.94,4.07
25.5,27.5,2023,80,26.12,15.99,24.38,9.2,0.0,28.01,1.25,0.46,2.06
25.5,32.5,2023,80,25.54,17.05,25.7,8.89,0.0,38.94,3.12,1.86,4.59
26.5,27.5,2023,80,25.47,16.05,24.08,9.22,0.0,34.41,1.23,0.33,2.01
26.5,32.5,2023,80,25.41,16.31,25.01,8.41,0.0,46.36,3.0,1.9,4.34
27.5,27.5,2023,80,25.37,15.92,23.84,8.4,0.0,40.21,1.33,0.04,2.32
27.5,32.5,2023,80,25.49,14.39,23.13,6.58,0.0,54.07,2.88,1.54,4.42
28.5,27.5,2023,80,25.0,15.8,23.11,8.23,0.0,49.72,1.46,0.86,2.68
28.5,32.5,2023,80,24.4,13.47,21.33,7.23,0.01,61.92,2.6,1.15,4.11
29.5,27.5,2023,80,24.38,17.36,24.82,9.77,0.0,52.3,1.02,0.29,1.86
29.5,32.5,2023,80,22.62,15.81,20.59,11.82,0.05,65.16,2.63,1.78,3.6
30.5,27.5,2023,80,22.6,14.81,22.44,7.88,0.01,62.58,1.25,0.22,1.94
30.5,32.5,2023,80,20.33,15.88,22.56,11.52,0.4,67.46,2.21,0.96,3.2
31.5,27.5,2023,80,18.15,16.28,17.86,15.11,0.0,73.36,2.58,1.28,3.64
31.5,32.5,2023,80,17.12,17.04,17.3,16.64,0.13,73.65,3.15,1.2,4.2
23.5,27.5,2023,81,25.95,21.0,30.85,13.22,0.0,15.41,2.18,0.64,3.76
23.5,32.5,2023,81,26.39,20.64,28.97,11.44,0.0,27.48,1.72,0.4,2.78
24.5,27.5,2023,81,25.43,20.29,31.72,10.52,0.0,18.15,2.66,1.32,4.66
24.5,32.5,2023,81,25.99,19.39,28.22,9.9,0.0,29.75,1.29,0.06,2.43
25.5,27.5,2023,81,24.93,20.83,32.45,11.1,0.0,20.02,2.23,0.48,5.01
25.5,32.5,2023,81,24.99,19.64,28.49,10.52,0.0,33.07,1.19,0.61,1.77
26.5,27.5,2023,81,23.64,20.2,31.55,10.96,2.86,23.34,2.49,1.25,4.93
26.5,32.5,2023,81,24.66,19.02,27.47,9.35,0.0,34.59,1.25,0.56,2.07
27.5,27.5,2023,81,19.69,19.48,28.64,12.4,0.51,24.01,2.22,0.11,4.13
27.5,32.5,2023,81,23.02,17.06,26.17,8.18,0.0,40.98,1.32,0.5,2.09
28.5,27.5,2023,81,15.76,19.09,27.12,12.4,0.02,27.73,2.27,1.01,3.51
28.5,32.5,2023,81,20.61,16.66,25.18,9.47,0.0,45.78,1.19,0.2,2.68
29.5,27.5,2023,81,13.98,19.73,27.67,13.26,0.24,31.14,2.11,1.29,3.84
29.5,32.5,2023,81,18.98,18.38,23.51,12.78,0.0,51.75,1.17,0.23,1.91
30.5,27.5,2023,81,13.05,16.64,24.31,10.06,0.03,49.02,2.19,0.45,4.7
30.5,32.5,2023,81,16.38,17.14,24.65,9.58,0.0,51.86,1.94,0.59,3.3
31.5,27.5,2023,81,10.35,17.51,20.47,14.51,0.0,71.0,3.83,2.74,5.81
31.5,32.5,2023,81,11.93,17.19,18.03,16.61,0.0,71.87,2.34,0.72,4.33
23.5,27.5,2023,82,24.56,22.13,30.6,15.41,0.53,18.04,2.53,0.96,4.88
23.5,32.5,2023,82,20.9,22.91,30.99,15.08,0.0,26.78,2.05,0.34,3.43
24.5,27.5,2023,82,23.92,22.82,31.17,15.27,0.18,21.41,1.89,0.33,3.95
24.5,32.5,2023,82,16.57,20.89,29.77,12.83,0.0,34.44,1.81,0.84,4.14
25.5,27.5,2023,82,23.18,23.13,30.62,17.1,0.14,20.89,1.97,0.52,3.68
25.5,32.5,2023,82,17.06,20.0,27.46,12.38,0.0,39.97,1.56,1.06,3.03
26.5,27.5,2023,82,22.9,22.34,30.65,16.34,0.32,28.43,1.58,0.75,2.63
26.5,32.5,2023,82,17.17,19.11,26.01,12.86,0.0,37.72,1.3,0.84,2.44
27.5,27.5,2023,82,22.62,22.08,30.37,16.19,0.62,27.27,1.6,0.59,3.02
27.5,32.5,2023,82,15.83,18.29,25.04,12.53,0.0,30.35,1.74,0.82,3.21
28.5,27.5,2023,82,21.96,21.88,29.1,16.09,1.04,31.74,1.76,1.14,2.41
28.5,32.5,2023,82,16.6,18.86,25.82,13.11,0.0,28.57,2.3,0.56,4.63
29.5,27.5,2023,82,20.14,22.75,29.38,16.34,1.15,34.16,1.45,0.06,2.5
29.5,32.5,2023,82,17.17,20.88,26.81,16.33,0.0,40.23,1.81,0.56,3.23
30.5,27.5,2023,82,18.12,19.59,25.7,14.07,0.48,51.57,1.54,0.37,3.14
30.5,32.5,2023,82,16.73,19.57,26.6,14.75,0.0,43.88,2.0,0.99,3.61
31.5,27.5,2023,82,16.0,18.63,21.07,16.94,0.23,72.01,4.02,1.08,5.79
31.5,32.5,2023,82,12.56,18.18,18.72,17.54,0.04,81.06,4.72,4.05,5.44
23.5,27.5,2023,83,23.16,21.48,29.58,15.3,0.0,35.79,4.6,1.41,6.03
