LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
29.5,27.5,2024,77,20.52,17.32,24.43,11.8,0.01,60.96,4.3,2.19,6.01
29.5,32.5,2024,77,17.04,18.11,25.98,12.2,0.01,61.0,2.93,0.94,6.9
30.5,27.5,2024,77,18.27,14.35,20.26,10.49,0.08,72.49,3.88,2.54,5.86
30.5,32.5,2024,77,17.23,17.5,25.87,11.9,0.01,65.98,3.98,2.19,6.29
31.5,27.5,2024,77,14.29,15.8,16.72,15.29,0.27,74.52,4.24,3.01,5.01
31.5,32.5,2024,77,13.62,17.82,18.09,17.27,0.0,75.92,5.7,3.8,7.28
23.5,27.5,2024,78,24.44,16.24,22.78,10.27,0.0,38.2,5.28,2.7,7.2
23.5,32.5,2024,78,8.46,21.88,26.63,16.73,0.0,33.69,4.73,1.56,6.8
24.5,27.5,2024,78,23.96,14.73,20.99,8.96,0.0,43.55,5.39,1.92,7.31
24.5,32.5,2024,78,10.18,20.58,26.76,15.13,0.0,35.25,5.23,3.74,7.21
25.5,27.5,2024,78,22.2,14.89,21.01,9.36,0.0,44.96,5.09,1.75,7.31
25.5,32.5,2024,78,17.54,19.53,25.32,14.79,0.0,39.54,5.53,4.27,7.15
26.5,27.5,2024,78,22.08,14.8,20.71,9.33,0.12,49.0,4.59,2.11,6.99
26.5,32.5,2024,78,21.75,18.16,23.88,13.3,0.0,45.35,5.11,3.46,7.18
27.5,27.5,2024,78,22.07,14.49,19.7,9.47,0.63,56.45,4.15,1.8,7.06
27.5,32.5,2024,78,21.55,15.39,21.05,10.67,0.02,56.46,5.32,3.4,7.1
28.5,27.5,2024,78,21.51,14.31,19.89,8.86,0.83,61.73,3.87,1.53,6.96
28.5,32.5,2024,78,15.29,14.36,20.19,10.0,0.25,64.32,4.68,3.14,6.26
29.5,27.5,2024,78,17.89,15.01,21.09,9.76,1.75,64.11,3.46,1.67,6.33
29.5,32.5,2024,78,12.54,15.83,19.64,12.84,1.14,71.86,4.9,3.65,5.85
30.5,27.5,2024,78,19.43,12.87,17.55,9.46,6.28,72.86,3.74,2.35,5.38
30.5,32.5,2024,78,14.63,15.79,20.59,11.67,2.91,67.49,3.6,2.31,4.96
31.5,27.5,2024,78,16.25,16.09,16.75,15.47,9.0,71.99,6.31,4.89,7.92
31.5,32.5,2024,78,10.91,17.65,18.4,16.44,2.85,75.51,7.09,6.01,7.87
23.5,27.5,2024,79,25.77,15.36,23.25,8.72,0.0,37.04,2.91,1.36,5.03
23.5,32.5,2024,79,26.19,18.74,25.64,12.36,0.0,32.8,3.97,2.06,6.14
24.5,27.5,2024,79,25.38,14.4,22.21,7.71,0.0,40.52,3.01,1.54,5.08
24.5,32.5,2024,79,25.99,17.33,24.63,11.13,0.0,33.28,3.9,1.91,6.19
25.5,27.5,2024,79,24.14,14.81,22.43,8.13,0.0,41.47,2.91,1.31,4.52
25.5,32.5,2024,79,25.08,16.82,24.09,10.94,0.0,34.8,3.93,1.8,6.35
26.5,27.5,2024,79,23.93,15.03,22.58,8.17,0.0,43.92,2.9,1.19,4.65
26.5,32.5,2024,79,25.19,15.31,22.43,9.48,0.0,39.07,3.67,1.44,5.85
27.5,27.5,2024,79,24.04,14.49,21.89,7.65,0.0,50.02,2.91,1.24,4.98
27.5,32.5,2024,79,24.83,13.04,19.8,7.46,0.0,47.05,3.94,1.27,6.32
28.5,27.5,2024,79,23.76,14.4,21.43,7.85,0.0,54.6,3.1,1.4,5.45
28.5,32.5,2024,79,22.92,12.74,19.43,7.77,0.03,53.51,4.18,1.28,6.51
29.5,27.5,2024,79,23.29,15.58,23.28,8.14,0.0,56.21,3.19,1.54,5.39
29.5,32.5,2024,79,19.8,15.41,20.27,11.29,0.19,62.4,3.99,1.29,6.15
30.5,27.5,2024,79,22.64,13.96,20.48,8.59,0.15,66.48,3.62,1.16,5.64
30.5,32.5,2024,79,20.49,15.75,22.43,10.71,0.36,60.35,4.02,0.21,6.36
31.5,27.5,2024,79,21.01,16.88,17.81,16.23,0.18,71.81,6.18,2.94,7.83
31.5,32.5,2024,79,20.38,17.32,18.12,16.37,2.83,73.67,7.56,5.45,8.49
23.5,27.5,2024,80,25.67,16.69,25.68,8.26,0.0,26.81,1.77,1.27,2.44
23.5,32.5,2024,80,26.95,19.57,28.04,11.1,0.0,24.22,3.08,1.72,4.77
24.5,27.5,2024,80,24.72,16.47,25.46,9.13,0.0,28.17,1.31,0.19,2.29
24.5,32.5,2024,80,26.75,18.47,27.65,9.64,0.0,23.47,2.67,1.54,3.5
25.5,27.5,2024,80,25.71,17.35,25.57,9.72,0.0,28.52,1.56,0.86,2.64
25.5,32.5,2024,80,25.92,18.28,27.82,8.94,0.0,25.67,2.27,1.3,3.52
26.5,27.5,2024,80,25.3,17.86,25.85,9.32,0.0,30.51,1.9,0.59,3.39
26.5,32.5,2024,80,25.24,17.6,26.85,9.14,0.0,28.86,1.99,1.08,3.57
27.5,27.5,2024,80,24.61,17.79,25.32,9.12,0.0,33.56,2.11,0.04,4.0
27.5,32.5,2024,80,25.59,15.74,24.04,8.4,0.0,35.19,1.96,0.83,3.9
28.5,27.5,2024,80,24.12,17.27,25.07,9.27,0.0,36.16,2.61,1.16,4.68
28.5,32.5,2024,80,25.08,15.44,23.49,7.55,0.0,39.7,1.9,1.09,2.97
29.5,27.5,2024,80,22.5,17.79,26.51,9.39,0.0,37.65,2.76,1.19,5.04
29.5,32.5,2024,80,24.19,17.94,23.1,12.41,0.0,47.61,1.55,0.73,2.64
30.5,27.5,2024,80,23.09,15.79,24.15,8.31,0.0,48.56,3.23,1.17,5.74
30.5,32.5,2024,80,23.09,17.46,24.96,9.63,0.0,48.76,2.52,0.49,4.57
31.5,27.5,2024,80,21.47,17.43,20.26,14.91,0.0,69.34,4.61,2.42,6.62
31.5,32.5,2024,80,21.41,17.9,19.43,16.13,0.01,74.58,4.48,1.67,6.43
23.5,27.5,2024,81,26.61,19.31,28.65,10.47,0.0,20.71,2.43,1.49,3.77
23.5,32.5,2024,81,26.41,21.99,30.74,13.37,0.0,23.58,3.59,2.08,4.61
24.5,27.5,2024,81,26.24,19.48,28.23,12.84,0.0,21.18,2.51,1.12,4.9
24.5,32.5,2024,81,26.37,21.36,30.62,12.58,0.0,22.0,3.38,2.19,4.43
25.5,27.5,2024,81,24.81,20.2,28.52,13.29,0.0,22.51,2.76,0.17,5.98
25.5,32.5,2024,81,25.43,21.12,30.96,11.31,0.0,24.07,3.13,1.47,4.87
26.5,27.5,2024,81,25.02,20.24,28.58,12.01,0.0,26.62,3.38,0.16,6.52
26.5,32.5,2024,81,25.0,20.8,30.22,11.65,0.0,24.47,3.33,1.69,5.28
27.5,27.5,2024,81,23.77,18.71,26.93,11.36,0.0,33.31,3.8,1.07,6.51
27.5,32.5,2024,81,24.6,18.72,27.44,10.79,0.0,29.69,3.51,1.3,5.93
28.5,27.5,2024,81,23.08,17.71,25.13,10.96,0.0,40.67,3.68,1.74,5.76
28.5,32.5,2024,81,24.29,18.26,26.79,10.99,0.0,33.84,3.67,1.46,6.26
29.5,27.5,2024,81,22.04,17.83,26.04,11.53,0.12,56.84,3.53,1.17,6.81
29.5,32.5,2024,81,23.29,19.4,25.46,13.84,0.0,46.91,3.55,0.98,6.52
30.5,27.5,2024,81,22.37,14.69,20.33,9.09,0.34,71.78,4.61,2.78,7.13
30.5,32.5,2024,81,22.39,18.25,27.3,11.4,0.12,47.62,3.76,0.35,6.96
31.5,27.5,2024,81,21.29,16.31,17.02,15.32,0.17,72.9,6.33,3.96,7.7
31.5,32.5,2024,81,18.13,17.68,18.5,16.69,0.05,73.91,5.7,3.14,8.31
23.5,27.5,2024,82,25.38,18.03,25.98,11.6,0.0,34.74,3.83,2.63,5.0
23.5,32.5,2024,82,25.55,21.71,29.72,15.06,0.0,26.77,4.65,3.28,6.5
24.5,27.5,2024,82,25.28,16.39,23.72,10.48,0.0,41.63,3.59,2.3,4.55
24.5,32.5,2024,82,25.82,19.9,28.07,13.96,0.0,27.86,4.77,3.07,6.35
25.5,27.5,2024,82,25.6,15.83,22.98,10.23,0.0,43.3,3.18,1.76,4.71
25.5,32.5,2024,82,26.19,19.2,27.53,13.04,0.0,28.73,4.45,2.43,5.97
26.5,27.5,2024,82,26.07,15.26,22.31,9.82,0.0,41.66,3.05,1.57,4.82
26.5,32.5,2024,82,26.21,17.89,26.41,11.71,0.0,32.52,4.27,2.38,5.5
27.5,27.5,2024,82,26.84,14.11,21.03,8.24,0.0,43.23,2.65,1.4,4.05
27.5,32.5,2024,82,27.05,15.12,23.63,8.54,0.0,37.84,4.24,2.23,5.98
28.5,27.5,2024,82,26.33,13.7,20.26,7.07,0.0,49.51,2.15,1.26,3.48
28.5,32.5,2024,82,26.41,13.13,20.52,6.76,0.0,50.0,3.97,1.9,5.57
29.5,27.5,2024,82,25.39,15.11,22.83,7.37,0.0,52.65,2.23,1.27,3.51
29.5,32.5,2024,82,25.28,14.82,19.87,10.01,0.0,59.85,4.0,2.34,4.75
30.5,27.5,2024,82,24.86,13.33,20.29,7.13,0.0,64.64,2.91,1.74,3.83
30.5,32.5,2024,82,23.47,14.35,22.03,7.79,0.0,59.26,3.12,1.16,5.07
31.5,27.5,2024,82,22.26,15.74,17.04,14.52,0.02,69.28,4.48,2.95,5.86
31.5,32.5,2024,82,20.34,16.48,16.71,16.3,0.0,68.84,6.32,4.91,7.3
23.5,27.5,2024,83,27.58,17.11,26.8,9.03,0.0,20.13,2.83,1.84,4.2
23.5,32.5,2024,83,27.21,19.52,27.87,11.93,0.0,20.8,3.91,2.65,5.92
24.5,27.5,2024,83,26.13,15.25,24.17,7.6,0.0,21.72,2.84,1.34,5.44
24.5,32.5,2024,83,27.16,17.98,26.97,10.02,0.0,20.54,3.42,2.42,5.59
25.5,27.5,2024,83,27.11,14.54,22.74,7.59,0.0,23.63,2.66,1.08,5.66
25.5,32.5,2024,83,26.68,17.12,25.95,8.69,0.0,24.73,2.92,1.49,4.67
26.5,27.5,2024,83,26.83,14.24,22.1,7.33,0.0,28.09,2.3,1.11,4.81
26.5,32.5,2024,83,26.44,16.33,24.97,8.47,0.0,32.49,2.95,1.67,4.72
27.5,27.5,2024,83,26.22,14.32,22.17,6.79,0.0,34.66,1.89,0.73,3.81
27.5,32.5,2024,83,26.4,14.14,22.49,6.28,0.0,42.84,3.27,2.18,4.96
28.5,27.5,2024,83,25.05,15.13,22.06,8.48,0.02,38.7,1.86,0.28,3.84
28.5,32.5,2024,83,26.09,13.14,21.31,6.89,0.0,52.31,3.04,1.72,3.99
29.5,27.5,2024,83,22.06,16.24,22.96,9.26,0.04,50.34,2.55,0.34,4.26
29.5,32.5,2024,83,25.1,14.61,20.21,9.61,0.0,62.86,3.47,2.48,4.23
30.5,27.5,2024,83,20.7,13.75,19.47,9.12,0.08,67.9,2.09,0.52,3.96
30.5,32.5,2024,83,23.59,14.88,21.45,9.52,0.0,59.72,2.25,0.27,4.02
31.5,27.5,2024,83,18.78,15.17,15.92,14.5,0.27,72.71,2.2,0.18,3.81
31.5,32.5,2024,83,19.86,16.57,17.06,16.24,0.33,65.44,2.97,0.71,4.5
23.5,27.5,2024,84,26.68,16.98,26.01,9.1,0.0,23.66,3.72,1.53,6.32
23.5,32.5,2024,84,26.14,19.44,27.19,11.14,0.0,22.86,4.27,1.92,7.15
24.5,27.5,2024,84,26.27,15.33,23.13,8.07,0.0,29.91,3.78,1.34,6.68
24.5,32.5,2024,84,25.6,18.11,26.03,9.92,0.0,25.6,4.28,2.1,6.94
25.5,27.5,2024,84,24.55,15.25,22.38,8.74,0.0,36.52,3.65,1.31,6.49
25.5,32.5,2024,84,23.72,16.98,24.27,8.85,0.0,32.45,4.19,1.75,6.71
26.5,27.5,2024,84,23.65,15.67,22.1,9.97,0.0,43.23,3.77,1.61,6.5
26.5,32.5,2024,84,20.84,15.25,21.98,9.13,0.0,37.9,4.04,1.46,6.68
27.5,27.5,2024,84,22.36,15.2,20.81,10.37,0.02,49.51,3.62,1.21,6.05
27.5,32.5,2024,84,19.64,12.39,18.03,7.96,0.01,51.0,4.08,1.73,7.07
28.5,27.5,2024,84,20.84,14.94,19.52,10.86,0.06,55.14,3.19,0.79,5.22
28.5,32.5,2024,84,19.05,11.17,16.3,6.78,0.28,69.59,3.6,1.73,5.86
29.5,27.5,2024,84,22.18,16.31,22.11,11.75,0.11,54.29,3.14,0.79,5.65
29.5,32.5,2024,84,19.07,13.72,16.11,11.39,1.25,74.97,3.74,2.16,5.46
30.5,27.5,2024,84,23.76,13.76,19.4,8.91,0.24,63.72,3.44,1.42,6.46
30.5,32.5,2024,84,15.67,14.19,17.63,11.06,3.07,71.02,2.55,1.03,4.29
31.5,27.5,2024,84,22.1,15.92,16.79,14.96,0.21,65.99,4.82,3.18,6.63
31.5,32.5,2024,84,17.01,16.78,17.22,16.41,3.2,69.1,4.55,3.34,5.64
23.5,27.5,2024,85,25.72,15.41,22.82,8.64,0.0,37.94,3.01,1.57,4.3
23.5,32.5,2024,85,26.58,18.97,26.16,11.63,0.0,34.4,3.26,1.99,4.62
24.5,27.5,2024,85,25.37,14.52,21.96,7.66,0.0,42.39,2.49,1.45,3.79
24.5,32.5,2024,85,26.21,17.53,25.08,10.25,0.0,35.05,3.1,1.76,4.29
25.5,27.5,2024,85,26.38,15.02,22.26,8.07,0.0,42.68,2.04,1.17,3.16
25.5,32.5,2024,85,26.17,16.85,24.72,9.35,0.0,37.62,2.86,1.5,4.41
26.5,27.5,2024,85,26.08,15.62,22.85,7.93,0.0,41.42,1.65,0.85,2.43
26.5,32.5,2024,85,26.12,15.34,23.42,7.75,0.0,42.55,2.86,1.61,4.31
27.5,27.5,2024,85,25.9,15.62,22.63,7.83,0.0,42.53,1.54,0.43,2.39
27.5,32.5,2024,85,26.53,13.11,21.21,5.68,0.0,48.25,2.73,1.28,4.43
28.5,27.5,2024,85,24.87,15.73,22.52,9.04,0.0,46.45,1.66,0.63,3.18
28.5,32.5,2024,85,26.1,12.72,20.2,6.07,0.0,52.07,2.41,0.96,4.23
29.5,27.5,2024,85,24.95,16.71,24.61,9.58,0.0,49.75,2.0,0.44,3.37
29.5,32.5,2024,85,25.68,14.78,19.73,8.96,0.0,54.68,2.07,0.29,3.12
30.5,27.5,2024,85,24.5,14.3,22.55,6.55,0.0,59.74,2.82,1.32,5.0
30.5,32.5,2024,85,24.5,14.54,21.77,6.88,0.0,54.68,1.71,0.79,2.81
31.5,27.5,2024,85,22.84,17.08,19.68,14.56,0.0,65.39,4.56,1.59,6.3
31.5,32.5,2024,85,21.79,16.92,17.67,16.43,0.01,65.41,3.47,0.59,5.07
23.5,27.5,2024,86,27.53,17.38,25.32,8.4,0.0,24.87,2.04,0.68,3.59
23.5,32.5,2024,86,26.96,20.47,29.22,11.81,0.0,28.33,3.13,1.46,4.84
24.5,27.5,2024,86,26.84,17.07,25.03,8.89,0.0,25.39,2.0,1.19,3.36
24.5,32.5,2024,86,26.73,19.11,28.43,9.95,0.0,24.24,2.39,1.15,3.67
25.5,27.5,2024,86,25.63,18.24,26.07,9.5,0.0,23.94,1.99,0.78,3.57
25.5,32.5,2024,86,26.36,19.54,28.8,9.09,0.0,23.73,1.66,0.65,2.66
26.5,27.5,2024,86,24.67,18.93,26.76,10.17,0.0,24.57,1.78,0.11,3.43
26.5,32.5,2024,86,26.23,19.1,28.41,8.54,0.0,22.0,1.64,0.78,3.08
27.5,27.5,2024,86,21.14,18.41,24.92,11.1,0.0,27.95,1.69,0.49,3.12
27.5,32.5,2024,86,25.82,17.33,27.22,8.05,0.0,25.81,1.96,1.21,2.9
28.5,27.5,2024,86,19.65,18.17,26.16,11.29,0.0,30.27,1.83,1.19,2.93
28.5,32.5,2024,86,25.32,16.34,24.27,8.76,0.0,29.84,1.97,0.76,3.83
29.5,27.5,2024,86,20.58,19.1,27.25,11.8,0.0,30.17,1.98,0.93,3.56
29.5,32.5,2024,86,23.65,18.77,23.88,12.83,0.0,39.6,1.38,0.43,2.27
30.5,27.5,2024,86,20.04,17.38,24.96,10.04,0.0,34.05,2.88,1.6,4.58
30.5,32.5,2024,86,21.98,18.88,27.46,10.13,0.0,34.03,2.24,0.52,4.77
31.5,27.5,2024,86,19.57,18.72,21.54,15.92,0.0,57.49,4.55,2.31,6.94
31.5,32.5,2024,86,20.86,18.02,19.86,15.82,0.0,69.91,3.95,1.11,7.46
23.5,27.5,2024,87,27.0,21.42,28.92,14.24,0.0,13.12,1.27,0.26,3.56
23.5,32.5,2024,87,27.18,22.28,31.08,13.38,0.0,23.69,1.73,0.86,2.56
24.5,27.5,2024,87,27.1,20.53,28.78,12.08,0.0,13.7,1.74,0.92,3.26
24.5,32.5,2024,87,25.28,21.59,30.69,13.84,0.0,17.18,1.28,0.34,2.23
25.5,27.5,2024,87,26.38,21.18,29.72,13.33,0.0,13.22,1.97,0.83,3.51
25.5,32.5,2024,87,26.31,22.98,32.14,15.28,0.0,12.57,1.26,0.15,1.96
26.5,27.5,2024,87,25.44,21.34,30.56,11.95,0.0,13.37,2.11,0.9,3.83
26.5,32.5,2024,87,25.67,22.5,31.84,13.89,0.0,13.0,1.81,1.11,2.9
27.5,27.5,2024,87,25.69,20.89,30.63,11.59,0.0,15.48,2.46,1.1,4.47
27.5,32.5,2024,87,24.8,21.95,31.23,12.99,0.0,15.48,2.14,1.18,3.68
28.5,27.5,2024,87,25.41,21.49,30.83,12.83,0.0,16.97,3.2,1.26,5.47
28.5,32.5,2024,87,23.93,22.19,31.06,13.53,0.0,19.56,1.44,0.24,3.34
29.5,27.5,2024,87,24.06,22.2,32.17,12.63,0.0,19.49,2.88,1.46,5.16
29.5,32.5,2024,87,22.83,22.77,29.05,16.42,0.0,31.89,1.41,0.47,2.18
30.5,27.5,2024,87,23.32,19.66,29.24,11.82,0.0,26.85,2.88,1.6,5.63
30.5,32.5,2024,87,20.49,23.08,31.7,15.05,0.0,24.94,1.92,0.23,4.23
31.5,27.5,2024,87,21.13,20.11,23.7,16.81,0.0,51.29,4.25,2.67,5.61
31.5,32.5,2024,87,19.26,19.2,20.03,18.21,0.0,70.83,3.98,1.34,6.22
23.5,27.5,2024,88,21.74,23.06,31.21,17.4,0.0,10.89,1.7,0.37,2.97
23.5,32.5,2024,88,26.35,25.13,34.79,15.26,0.0,16.57,2.51,1.38,5.8
24.5,27.5,2024,88,19.56,21.99,30.57,16.35,0.0,15.15,2.41,1.3,4.71
24.5,32.5,2024,88,25.85,24.19,33.69,14.94,0.0,11.2,2.38,0.84,5.38
25.5,27.5,2024,88,14.46,22.37,30.12,16.51,0.0,18.53,2.64,1.01,5.26
25.5,32.5,2024,88,22.71,24.63,33.99,17.35,0.0,11.12,1.85,0.55,4.57
26.5,27.5,2024,88,13.29,21.66,29.24,17.16,0.0,23.06,2.6,1.0,5.02
26.5,32.5,2024,88,21.39,24.09,33.48,14.48,0.0,14.93,2.5,0.94,5.23
27.5,27.5,2024,88,10.0,20.94,28.09,17.08,0.1,30.46,3.39,1.32,7.56
27.5,32.5,2024,88,19.58,23.4,31.67,15.83,0.0,12.45,2.74,1.36,5.19
28.5,27.5,2024,88,11.41,20.43,26.58,16.29,1.45,36.9,3.81,1.19,8.29
28.5,32.5,2024,88,17.54,23.39,30.6,17.13,0.0,15.95,2.18,0.16,5.56
29.5,27.5,2024,88,7.22,20.87,28.28,16.69,1.15,39.51,3.72,1.19,9.36
29.5,32.5,2024,88,18.1,22.92,28.28,18.53,0.0,32.23,1.86,0.19,4.33
30.5,27.5,2024,88,8.33,18.61,27.04,14.55,0.15,44.06,4.07,1.13,8.79
30.5,32.5,2024,88,18.8,23.32,31.85,15.73,0.0,24.35,2.17,1.27,3.77
31.5,27.5,2024,88,6.63,18.72,20.86,17.17,0.38,67.15,6.35,4.63,9.28
31.5,32.5,2024,88,19.8,19.8,22.93,18.53,0.01,78.92,2.49,0.51,4.26
23.5,27.5,2024,89,24.23,21.62,30.71,14.84,0.0,27.72,4.3,1.54,5.48
23.5,32.5,2024,89,24.83,25.92,34.86,17.58,0.0,22.06,4.56,3.13,5.75
24.5,27.5,2024,89,24.2,20.27,28.6,14.41,0.0,35.05,4.22,1.11,6.05
24.5,32.5,2024,89,24.4,24.71,33.56,16.63,0.0,24.79,4.22,2.05,5.81
25.5,27.5,2024,89,23.09,19.68,27.79,13.96,0.0,42.72,3.81,1.14,6.16
25.5,32.5,2024,89,23.66,24.07,32.45,16.98,0.0,27.0,3.99,1.35,6.28
26.5,27.5,2024,89,22.86,19.2,27.42,13.17,0.0,48.79,3.55,1.5,5.91
26.5,32.5,2024,89,23.21,24.2,31.5,18.73,0.0,29.79,4.52,2.97,5.9
27.5,27.5,2024,89,22.67,18.46,26.2,12.79,0.0,52.41,3.75,1.6,5.5
27.5,32.5,2024,89,23.51,22.08,28.55,16.38,0.0,36.24,4.48,2.5,6.23
28.5,27.5,2024,89,22.42,17.99,25.17,11.9,0.03,56.5,3.48,1.56,5.18
28.5,32.5,2024,89,22.6,20.3,26.86,14.28,0.01,47.17,3.98,1.7,6.1
29.5,27.5,2024,89,22.91,19.31,27.84,11.54,0.07,56.68,3.18,1.9,4.76
29.5,32.5,2024,89,21.86,20.5,25.36,16.4,0.09,64.05,3.57,1.87,4.91
30.5,27.5,2024,89,24.0,16.73,24.17,10.56,0.01,70.29,4.22,2.41,5.84
30.5,32.5,2024,89,21.75,20.73,28.14,15.28,0.08,66.23,3.06,1.01,5.17
31.5,27.5,2024,89,20.52,17.29,18.45,16.29,0.0,83.75,5.33,3.72,6.31
31.5,32.5,2024,89,20.54,18.76,19.38,18.41,0.01,93.75,4.84,1.89,6.35
23.5,27.5,2024,90,26.49,18.92,27.92,10.52,0.0,21.8,3.04,1.77,4.18
23.5,32.5,2024,90,25.81,24.96,32.26,18.0,0.0,33.01,3.39,1.71,4.81
24.5,27.5,2024,90,26.25,18.13,27.09,9.51,0.0,26.88,2.8,1.6,4.15
24.5,32.5,2024,90,25.41,24.06,31.96,17.04,0.0,32.39,3.25,1.41,4.7
25.5,27.5,2024,90,26.67,18.5,27.09,10.26,0.0,31.13,2.51,1.33,4.19
25.5,32.5,2024,90,25.39,23.74,32.54,15.58,0.0,32.96,2.56,1.09,3.69
26.5,27.5,2024,90,26.02,18.84,27.4,10.68,0.0,36.11,2.32,1.11,4.03
26.5,32.5,2024,90,25.15,23.61,32.26,15.72,0.0,34.38,2.74,1.42,4.02
27.5,27.5,2024,90,25.56,18.62,27.04,10.44,0.0,49.99,2.29,1.08,3.64
27.5,32.5,2024,90,25.57,21.22,29.81,12.8,0.0,45.06,3.67,2.14,5.41
28.5,27.5,2024,90,25.14,18.54,26.2,11.0,0.01,59.66,1.87,0.83,2.89
28.5,32.5,2024,90,25.07,19.31,26.92,12.45,0.01,57.04,4.64,2.9,6.24
29.5,27.5,2024,90,24.41,20.54,29.09,12.73,0.21,58.32,1.53,0.76,3.17
29.5,32.5,2024,90,24.37,20.01,26.49,14.15,0.06,67.04,3.78,3.04,4.75
30.5,27.5,2024,90,24.73,18.49,27.23,11.55,0.02,68.82,2.87,2.07,3.97
30.5,32.5,2024,90,22.85,20.17,28.67,13.12,0.09,70.62,3.07,1.32,4.28
31.5,27.5,2024,90,21.41,17.63,18.95,16.42,0.03,89.63,2.94,2.13,4.0
31.5,32.5,2024,90,21.91,18.72,18.98,18.42,0.04,93.51,4.2,3.57,4.78
23.5,27.5,2024,91,26.68,21.63,30.94,12.76,0.0,30.85,3.33,2.2,4.7
23.5,32.5,2024,91,26.67,26.22,34.19,17.52,0.0,31.6,3.18,2.17,4.19
24.5,27.5,2024,91,26.19,21.17,30.44,12.24,0.0,33.55,3.02,2.07,4.65
24.5,32.5,2024,91,26.37,25.18,34.05,16.03,0.0,31.44,2.72,1.34,4.04
25.5,27.5,2024,91,25.49,21.44,30.91,12.35,0.0,35.65,2.52,1.49,4.24
25.5,32.5,2024,91,25.69,25.34,34.14,16.6,0.0,31.66,2.68,1.22,4.04
26.5,27.5,2024,91,25.27,22.11,31.65,12.94,0.0,36.63,2.46,1.53,3.85
26.5,32.5,2024,91,25.48,24.54,32.86,17.64,0.0,34.2,3.63,1.61,5.34
27.5,27.5,2024,91,25.53,22.29,32.04,13.1,0.0,39.84,2.69,1.69,3.84
27.5,32.5,2024,91,25.57,22.36,29.84,15.37,0.0,36.85,4.11,1.51,6.32
28.5,27.5,2024,91,24.93,21.81,31.29,12.54,0.0,46.49,2.46,1.45,3.95
28.5,32.5,2024,91,25.61,21.59,29.76,13.44,0.0,44.15,3.57,1.2,5.33
29.5,27.5,2024,91,23.6,23.08,32.87,13.53,0.11,53.62,2.92,1.7,5.49
29.5,32.5,2024,91,24.57,22.07,28.87,15.3,0.01,57.65,3.9,2.33,5.49
30.5,27.5,2024,91,23.45,20.34,29.99,11.96,0.01,62.56,3.04,1.98,4.74
30.5,32.5,2024,91,24.07,22.89,31.97,15.48,0.06,61.46,3.7,1.96,5.83
31.5,27.5,2024,91,21.31,18.78,20.83,17.09,0.01,86.63,2.67,2.1,3.48
31.5,32.5,2024,91,21.39,19.45,20.03,18.82,0.02,91.17,4.15,2.59,5.44
23.5,27.5,2024,92,26.58,23.77,32.16,16.18,0.0,24.78,4.0,2.45,5.06
23.5,32.5,2024,92,26.6,27.11,34.65,19.05,0.0,30.53,2.28,1.39,3.54
24.5,27.5,2024,92,26.2,22.9,31.37,15.19,0.0,27.42,3.72,2.33,5.28
24.5,32.5,2024,92,26.2,26.83,34.84,17.18,0.0,29.23,1.86,0.94,3.33
25.5,27.5,2024,92,25.96,23.26,32.01,14.9,0.0,28.39,3.42,1.79,5.59
25.5,32.5,2024,92,24.85,27.16,36.0,17.15,0.0,29.86,2.38,1.28,3.52
26.5,27.5,2024,92,25.96,24.01,32.76,15.47,0.0,30.35,3.78,1.97,5.72
26.5,32.5,2024,92,23.0,26.87,34.75,19.5,0.0,31.77,2.9,1.18,4.72
27.5,27.5,2024,92,26.01,24.63,32.84,17.24,0.0,31.82,4.53,2.51,5.92
27.5,32.5,2024,92,23.59,24.69,32.12,17.57,0.0,33.32,2.91,1.37,4.9
28.5,27.5,2024,92,25.77,24.1,32.65,16.76,0.0,36.08,4.56,2.91,5.75
28.5,32.5,2024,92,24.36,22.77,30.47,15.44,0.0,37.15,2.91,1.36,4.93
29.5,27.5,2024,92,24.82,24.41,33.95,16.69,0.0,43.91,4.84,3.42,6.19
29.5,32.5,2024,92,23.67,23.1,29.28,17.93,0.0,47.7,3.82,1.85,5.98
30.5,27.5,2024,92,25.15,21.25,30.25,15.15,0.0,49.02,4.22,2.99,6.06
30.5,32.5,2024,92,22.92,23.56,32.26,16.96,0.02,53.37,3.54,1.75,5.28
31.5,27.5,2024,92,23.32,19.14,21.12,17.8,0.0,83.51,3.16,2.86,3.49
31.5,32.5,2024,92,21.6,19.65,20.17,19.28,0.01,91.03,4.45,2.55,6.24
23.5,27.5,2024,93,26.76,23.3,31.18,16.44,0.0,26.33,4.5,2.77,5.45
23.5,32.5,2024,93,26.44,27.9,35.44,20.77,0.0,28.67,2.55,1.69,3.9
24.5,27.5,2024,93,26.22,22.34,30.13,15.48,0.0,28.11,4.36,2.96,5.45
24.5,32.5,2024,93,26.42,27.85,35.27,20.76,0.0,28.87,1.88,0.91,3.09
25.5,27.5,2024,93,26.08,22.71,30.52,15.71,0.0,27.28,4.16,2.76,5.12
25.5,32.5,2024,93,25.65,28.29,36.33,20.2,0.0,27.02,1.56,0.77,2.72
26.5,27.5,2024,93,26.32,23.13,31.1,15.97,0.0,25.12,3.93,2.52,5.17
