LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
28.5,27.5,2023,263,22.92,27.07,32.97,21.15,0.0,48.52,2.46,1.26,3.53
28.5,32.5,2023,263,23.92,24.97,31.85,19.35,0.0,54.53,4.38,2.45,5.96
29.5,27.5,2023,263,23.11,28.86,34.89,23.07,0.0,47.41,3.04,1.34,5.14
29.5,32.5,2023,263,23.37,26.57,31.5,21.9,0.0,61.42,4.06,3.06,5.13
30.5,27.5,2023,263,23.09,26.01,32.21,20.59,0.0,56.63,3.12,1.58,4.72
30.5,32.5,2023,263,22.97,26.98,33.93,21.81,0.0,60.89,2.91,1.11,5.06
31.5,27.5,2023,263,20.8,26.79,27.93,25.4,0.0,65.9,3.99,3.25,4.89
31.5,32.5,2023,263,20.99,26.92,27.28,26.57,0.0,77.6,4.2,3.28,4.84
23.5,27.5,2023,264,24.85,26.95,33.82,20.58,0.0,32.64,3.6,1.97,4.72
23.5,32.5,2023,264,24.41,30.83,37.49,24.47,0.0,28.88,4.19,2.52,5.63
24.5,27.5,2023,264,24.63,25.86,32.65,19.36,0.0,37.27,3.23,2.14,4.46
24.5,32.5,2023,264,24.46,29.64,37.24,23.07,0.0,28.26,3.88,2.18,4.96
25.5,27.5,2023,264,24.49,26.5,32.98,20.33,0.0,37.9,3.07,2.1,4.06
25.5,32.5,2023,264,24.07,28.96,36.87,21.38,0.0,30.24,3.37,2.3,4.43
26.5,27.5,2023,264,24.06,27.3,33.78,21.19,0.0,37.76,3.06,2.31,4.26
26.5,32.5,2023,264,23.95,28.16,36.1,21.05,0.0,32.75,3.49,2.49,4.34
27.5,27.5,2023,264,23.7,26.86,33.42,21.11,0.0,41.46,3.01,2.11,4.86
27.5,32.5,2023,264,24.56,26.54,34.78,18.53,0.0,40.12,3.59,2.42,5.06
28.5,27.5,2023,264,23.46,26.8,32.7,21.33,0.0,46.01,3.0,1.92,4.32
28.5,32.5,2023,264,24.14,25.07,32.03,18.81,0.0,55.17,4.36,2.14,6.07
29.5,27.5,2023,264,23.25,28.38,34.95,22.3,0.0,47.32,2.97,1.52,5.29
29.5,32.5,2023,264,23.48,27.13,32.68,21.85,0.0,63.09,4.13,3.0,5.54
30.5,27.5,2023,264,23.64,25.39,32.07,20.36,0.0,57.36,3.21,1.78,4.84
30.5,32.5,2023,264,23.15,27.53,34.59,21.8,0.0,62.99,3.0,0.97,5.24
31.5,27.5,2023,264,21.43,26.0,26.77,24.87,0.0,69.18,4.21,3.41,4.79
31.5,32.5,2023,264,21.33,27.48,27.8,27.13,0.0,74.07,3.58,1.91,5.32
23.5,27.5,2023,265,25.0,26.86,34.42,20.14,0.0,28.73,3.97,3.02,4.8
23.5,32.5,2023,265,23.68,31.06,38.5,23.95,0.0,27.38,3.79,2.52,4.85
24.5,27.5,2023,265,24.78,25.48,32.76,19.11,0.0,31.07,3.37,2.31,5.11
24.5,32.5,2023,265,23.47,30.12,38.46,22.45,0.0,28.41,3.55,2.07,4.32
25.5,27.5,2023,265,24.28,25.88,32.84,19.75,0.0,31.12,2.93,1.73,4.66
25.5,32.5,2023,265,23.04,29.66,38.16,21.4,0.0,32.09,3.24,2.46,4.19
26.5,27.5,2023,265,24.17,26.2,33.45,19.65,0.0,32.95,2.63,1.42,4.72
26.5,32.5,2023,265,22.93,29.11,38.02,21.0,0.0,33.87,3.05,1.95,4.34
27.5,27.5,2023,265,24.23,25.9,33.07,19.44,0.0,39.06,2.57,1.32,4.6
27.5,32.5,2023,265,23.82,27.25,35.61,19.44,0.0,40.77,3.11,2.14,4.29
28.5,27.5,2023,265,23.95,25.93,32.15,19.06,0.0,44.94,2.27,0.33,4.3
28.5,32.5,2023,265,23.41,26.05,33.95,19.66,0.0,53.07,3.7,2.22,4.79
29.5,27.5,2023,265,23.42,27.36,34.52,19.55,0.0,45.64,1.77,0.73,2.58
29.5,32.5,2023,265,23.3,27.23,32.87,22.44,0.0,62.67,3.79,2.64,4.47
30.5,27.5,2023,265,23.25,25.41,33.75,17.74,0.0,61.13,2.54,1.66,3.66
30.5,32.5,2023,265,23.09,27.36,34.68,22.2,0.0,63.81,2.41,0.55,4.24
31.5,27.5,2023,265,21.09,26.85,28.63,24.83,0.0,69.69,3.73,2.48,4.53
31.5,32.5,2023,265,21.6,26.94,27.63,26.5,0.0,75.54,3.01,1.59,4.26
23.5,27.5,2023,266,25.25,25.97,34.22,18.95,0.0,20.59,4.02,3.02,5.03
23.5,32.5,2023,266,23.28,32.03,40.0,24.55,0.0,26.53,3.75,1.95,5.12
24.5,27.5,2023,266,24.72,24.39,32.13,17.63,0.0,23.64,3.25,2.1,4.91
24.5,32.5,2023,266,23.29,30.97,39.61,23.45,0.0,25.17,3.69,1.75,5.06
25.5,27.5,2023,266,24.46,24.93,32.42,18.1,0.0,25.57,2.56,1.37,4.27
25.5,32.5,2023,266,23.22,29.76,38.6,22.02,0.0,27.53,3.35,1.92,4.45
26.5,27.5,2023,266,24.19,25.93,33.64,19.06,0.0,26.86,2.13,1.28,4.2
26.5,32.5,2023,266,23.22,29.13,38.35,20.83,0.0,27.92,3.04,1.82,4.22
27.5,27.5,2023,266,23.73,26.61,34.08,19.7,0.0,27.75,2.2,1.29,4.36
27.5,32.5,2023,266,24.12,27.15,35.81,19.05,0.0,32.26,3.11,2.01,4.65
28.5,27.5,2023,266,23.82,27.34,33.78,20.94,0.0,30.36,1.85,0.72,3.98
28.5,32.5,2023,266,23.7,26.1,34.86,18.16,0.0,48.85,3.18,1.62,4.87
29.5,27.5,2023,266,23.37,28.54,36.45,21.53,0.0,45.77,2.23,1.15,3.51
29.5,32.5,2023,266,23.38,26.76,32.47,21.77,0.0,65.0,3.55,2.44,5.12
30.5,27.5,2023,266,23.3,26.31,34.78,19.63,0.0,61.35,2.82,1.21,4.79
30.5,32.5,2023,266,22.93,27.16,34.77,21.23,0.0,63.99,2.44,0.72,4.21
31.5,27.5,2023,266,20.82,26.95,28.63,25.64,0.0,72.26,4.06,2.11,6.17
31.5,32.5,2023,266,21.16,27.29,28.1,27.01,0.0,74.15,2.94,2.2,3.45
23.5,27.5,2023,267,24.75,26.62,35.1,19.14,0.0,21.69,3.59,2.39,4.87
23.5,32.5,2023,267,23.12,32.61,40.98,25.03,0.0,21.98,3.84,2.42,5.46
24.5,27.5,2023,267,24.53,25.56,34.04,17.84,0.0,25.55,3.17,2.19,4.46
24.5,32.5,2023,267,23.09,31.6,40.62,23.9,0.0,21.13,4.03,2.57,4.74
25.5,27.5,2023,267,24.31,26.39,34.84,18.81,0.0,26.75,2.81,1.53,4.53
25.5,32.5,2023,267,23.22,30.57,39.73,22.34,0.0,23.95,3.66,2.77,4.8
26.5,27.5,2023,267,23.91,27.33,35.7,19.79,0.0,29.38,2.68,1.31,4.85
26.5,32.5,2023,267,22.9,30.11,39.12,22.51,0.0,28.1,3.81,3.02,4.98
27.5,27.5,2023,267,23.55,27.29,35.13,19.91,0.0,31.65,2.5,1.16,5.1
27.5,32.5,2023,267,24.13,27.97,36.53,20.28,0.0,34.54,3.54,2.41,5.13
28.5,27.5,2023,267,23.65,26.88,34.43,20.04,0.0,40.15,2.44,0.89,4.52
28.5,32.5,2023,267,23.91,26.81,35.11,19.7,0.0,44.51,3.54,2.1,5.07
29.5,27.5,2023,267,22.96,28.79,37.9,21.08,0.0,50.14,2.59,0.64,4.54
29.5,32.5,2023,267,23.1,27.77,33.76,22.14,0.0,57.39,3.28,2.4,4.35
30.5,27.5,2023,267,23.04,26.79,35.51,19.85,0.0,59.64,3.46,1.92,5.75
30.5,32.5,2023,267,22.06,28.26,37.01,22.09,0.0,59.41,2.05,0.62,4.67
31.5,27.5,2023,267,20.68,27.48,29.29,25.93,0.0,75.26,4.49,3.22,5.34
31.5,32.5,2023,267,20.68,27.81,28.18,27.36,0.0,75.57,2.31,1.21,3.56
23.5,27.5,2023,268,24.9,27.55,35.82,20.13,0.0,23.03,3.79,2.75,4.86
23.5,32.5,2023,268,23.11,33.97,42.97,25.77,0.0,20.94,3.83,2.4,5.57
24.5,27.5,2023,268,24.78,26.34,34.56,18.85,0.0,26.79,3.26,1.85,4.58
24.5,32.5,2023,268,22.43,32.77,42.26,24.55,0.0,20.39,3.84,2.34,4.8
25.5,27.5,2023,268,24.89,26.89,34.68,19.98,0.0,26.54,2.93,1.42,4.4
25.5,32.5,2023,268,23.37,31.73,41.82,22.84,0.0,23.74,3.51,2.28,4.76
26.5,27.5,2023,268,24.54,27.61,35.92,20.35,0.0,25.81,2.71,1.38,5.07
26.5,32.5,2023,268,23.08,31.56,41.43,23.23,0.0,24.27,3.61,2.41,4.59
27.5,27.5,2023,268,24.37,27.5,35.33,20.48,0.0,28.6,2.52,1.36,5.03
27.5,32.5,2023,268,24.44,29.43,38.93,21.1,0.0,25.63,3.47,2.14,4.99
28.5,27.5,2023,268,23.89,27.66,34.65,21.04,0.0,33.41,2.16,0.92,4.25
28.5,32.5,2023,268,24.13,26.71,34.69,19.51,0.0,35.05,3.98,2.35,6.27
29.5,27.5,2023,268,23.23,28.81,37.61,20.98,0.0,43.2,2.08,0.83,3.68
29.5,32.5,2023,268,23.53,27.43,33.71,21.01,0.0,51.22,3.16,2.05,4.39
30.5,27.5,2023,268,23.02,26.96,35.66,19.58,0.0,50.3,2.76,1.6,4.3
30.5,32.5,2023,268,22.79,27.65,36.52,20.7,0.0,55.67,1.96,0.27,3.9
31.5,27.5,2023,268,20.29,27.07,29.19,25.51,0.0,77.27,3.82,1.33,5.21
31.5,32.5,2023,268,20.77,27.33,27.78,26.74,0.0,81.08,2.77,1.6,4.09
23.5,27.5,2023,269,24.36,28.01,36.17,20.87,0.0,20.09,3.79,2.59,4.7
23.5,32.5,2023,269,21.15,34.53,42.93,27.15,0.0,19.73,3.65,1.64,5.08
24.5,27.5,2023,269,24.1,26.72,34.81,19.41,0.0,22.68,2.94,1.98,4.08
24.5,32.5,2023,269,22.18,33.18,42.51,25.07,0.0,18.65,3.43,1.96,4.41
25.5,27.5,2023,269,24.63,27.04,35.14,19.95,0.0,23.88,2.41,1.41,3.66
25.5,32.5,2023,269,22.81,31.87,41.41,23.62,0.0,19.45,3.13,1.79,4.5
26.5,27.5,2023,269,24.4,27.91,36.18,20.87,0.0,23.62,2.13,1.2,3.33
26.5,32.5,2023,269,22.89,31.0,40.74,22.93,0.0,21.37,3.32,2.44,4.82
27.5,27.5,2023,269,23.13,28.27,36.4,21.48,0.0,24.62,1.89,0.75,3.26
27.5,32.5,2023,269,24.2,28.91,38.27,21.09,0.0,25.19,3.52,2.56,4.46
28.5,27.5,2023,269,23.46,28.37,36.0,21.03,0.0,29.45,1.69,0.5,2.88
28.5,32.5,2023,269,23.94,25.88,33.8,19.04,0.0,37.4,4.05,2.7,6.07
29.5,27.5,2023,269,22.55,29.63,37.21,22.04,0.0,38.06,1.08,0.22,2.44
29.5,32.5,2023,269,23.47,26.99,32.89,21.27,0.0,51.86,3.54,2.65,4.8
30.5,27.5,2023,269,22.11,28.11,35.79,20.98,0.0,41.27,1.38,0.22,3.09
30.5,32.5,2023,269,22.88,27.59,35.66,21.29,0.0,58.57,2.32,0.9,4.05
31.5,27.5,2023,269,19.83,27.48,30.29,25.64,0.0,65.36,1.95,0.8,3.2
31.5,32.5,2023,269,21.32,26.97,27.38,26.53,0.0,79.21,3.0,1.74,3.86
23.5,27.5,2023,270,24.52,28.65,37.07,21.21,0.0,18.01,2.93,1.59,4.25
23.5,32.5,2023,270,22.31,34.56,43.28,26.85,0.0,17.43,3.03,1.08,5.03
24.5,27.5,2023,270,24.11,27.49,35.93,19.77,0.0,19.59,2.42,1.63,3.62
24.5,32.5,2023,270,22.03,33.47,42.5,25.73,0.0,15.6,2.56,0.41,4.41
25.5,27.5,2023,270,23.78,27.67,36.03,20.12,0.0,19.6,1.92,1.16,3.17
25.5,32.5,2023,270,21.81,32.49,42.54,23.52,0.0,17.9,2.35,1.15,3.38
26.5,27.5,2023,270,24.14,27.98,36.64,20.37,0.0,20.4,1.79,0.75,2.55
26.5,32.5,2023,270,21.88,31.82,41.73,23.54,0.0,18.75,2.86,1.41,3.98
27.5,27.5,2023,270,23.75,28.24,36.64,21.1,0.0,23.2,1.57,0.11,2.46
27.5,32.5,2023,270,22.82,29.54,39.14,21.15,0.0,20.83,2.99,1.15,4.56
28.5,27.5,2023,270,23.09,29.11,36.45,23.15,0.0,24.98,1.34,0.31,2.39
28.5,32.5,2023,270,22.57,26.68,35.62,18.69,0.0,32.64,3.58,2.21,5.07
29.5,27.5,2023,270,22.03,30.82,37.9,24.16,0.0,29.49,1.63,0.55,2.94
29.5,32.5,2023,270,23.15,27.56,34.42,21.6,0.0,45.96,3.29,2.09,4.29
30.5,27.5,2023,270,21.4,28.67,35.68,22.57,0.0,39.03,2.02,0.25,3.57
30.5,32.5,2023,270,23.06,27.42,36.7,20.34,0.0,54.85,2.74,1.12,4.97
31.5,27.5,2023,270,18.48,27.46,29.37,26.21,0.0,68.51,2.41,0.78,4.61
31.5,32.5,2023,270,21.24,27.1,27.6,26.51,0.0,76.45,2.64,0.5,4.76
23.5,27.5,2023,271,23.82,30.51,39.44,22.6,0.0,15.83,3.78,2.52,5.06
23.5,32.5,2023,271,21.49,35.8,44.41,27.79,0.0,16.98,2.29,0.21,3.71
24.5,27.5,2023,271,23.71,29.15,38.16,21.41,0.0,17.29,3.02,1.97,4.0
24.5,32.5,2023,271,21.8,34.7,44.22,26.34,0.0,13.62,1.89,0.52,3.84
25.5,27.5,2023,271,23.49,29.2,38.42,21.16,0.0,18.48,2.56,1.64,3.68
25.5,32.5,2023,271,21.76,34.28,44.75,25.26,0.0,14.68,1.74,0.82,2.91
26.5,27.5,2023,271,23.23,29.39,39.06,21.02,0.0,22.23,2.42,1.52,3.17
26.5,32.5,2023,271,21.14,33.99,44.0,25.6,0.0,15.9,2.81,0.93,3.73
27.5,27.5,2023,271,23.59,29.65,39.08,21.4,0.0,24.37,2.45,1.44,3.56
27.5,32.5,2023,271,22.2,31.88,41.8,23.73,0.0,18.39,3.41,1.06,4.84
28.5,27.5,2023,271,23.19,29.12,38.09,21.43,0.0,28.76,2.06,0.98,3.25
28.5,32.5,2023,271,22.09,28.25,37.74,20.77,0.0,31.02,4.1,2.85,5.29
29.5,27.5,2023,271,22.16,30.51,39.11,23.05,0.01,44.23,2.51,1.14,5.06
29.5,32.5,2023,271,22.15,27.95,35.44,21.26,0.0,52.3,3.72,2.45,5.05
30.5,27.5,2023,271,20.99,28.33,36.58,22.23,0.0,58.29,2.8,0.91,5.75
30.5,32.5,2023,271,21.77,28.11,37.41,20.6,0.03,59.01,3.87,1.84,5.81
31.5,27.5,2023,271,18.95,27.48,29.13,26.45,0.01,69.42,2.93,0.9,4.58
31.5,32.5,2023,271,20.38,28.0,28.32,27.64,0.01,78.43,4.09,3.32,4.83
23.5,27.5,2023,272,23.51,31.62,40.18,24.03,0.0,14.99,4.44,2.56,6.25
23.5,32.5,2023,272,22.52,36.1,44.74,28.15,0.0,16.71,2.69,1.19,5.18
24.5,27.5,2023,272,23.27,30.29,39.1,22.03,0.0,17.0,3.79,2.01,5.72
24.5,32.5,2023,272,22.19,35.1,44.35,26.87,0.0,14.16,2.55,1.23,4.59
25.5,27.5,2023,272,22.99,29.89,39.01,21.77,0.0,20.39,3.3,1.35,4.81
25.5,32.5,2023,272,21.29,34.47,44.61,25.53,0.0,16.41,2.23,1.14,3.91
26.5,27.5,2023,272,22.41,29.99,39.13,21.97,0.0,25.34,3.21,1.45,4.87
26.5,32.5,2023,272,21.25,34.25,44.39,26.09,0.0,18.81,3.33,1.93,5.11
27.5,27.5,2023,272,22.64,29.42,38.19,21.78,0.0,35.99,3.19,1.78,5.32
27.5,32.5,2023,272,22.45,31.5,40.75,25.31,0.0,21.82,4.91,3.92,5.75
28.5,27.5,2023,272,21.89,28.58,36.22,21.44,0.0,48.76,2.78,1.44,4.59
28.5,32.5,2023,272,22.04,27.88,35.61,22.26,0.0,37.22,5.42,3.4,7.79
29.5,27.5,2023,272,21.21,30.33,37.97,23.75,0.0,50.03,2.84,1.86,4.22
29.5,32.5,2023,272,21.9,28.05,34.61,22.86,0.0,55.16,4.12,2.57,5.78
30.5,27.5,2023,272,21.26,27.74,35.21,21.9,0.0,57.79,2.79,1.68,3.79
30.5,32.5,2023,272,21.53,28.01,36.14,22.5,0.02,64.88,3.66,1.37,5.34
31.5,27.5,2023,272,18.97,27.19,28.46,26.42,0.0,67.03,2.52,1.5,3.91
31.5,32.5,2023,272,20.03,27.57,28.13,26.98,0.03,81.14,4.13,3.27,4.94
23.5,27.5,2023,273,23.12,30.2,38.18,23.28,0.0,23.87,5.58,4.3,7.03
23.5,32.5,2023,273,22.98,36.03,44.01,28.74,0.0,17.13,2.64,0.23,6.01
24.5,27.5,2023,273,22.79,29.04,36.21,23.67,0.0,29.62,5.44,4.4,6.48
24.5,32.5,2023,273,22.69,34.66,43.73,26.99,0.0,15.39,2.72,1.26,5.36
25.5,27.5,2023,273,21.31,28.83,35.5,23.58,0.0,32.6,4.66,3.11,6.5
25.5,32.5,2023,273,22.54,33.84,43.77,25.47,0.0,16.97,2.5,1.33,4.05
26.5,27.5,2023,273,19.96,28.95,35.35,23.63,0.0,32.4,4.35,2.97,6.32
26.5,32.5,2023,273,21.85,33.21,43.2,24.6,0.0,18.06,2.95,1.52,4.26
27.5,27.5,2023,273,17.41,28.6,34.09,23.02,0.0,34.97,4.3,2.38,5.86
27.5,32.5,2023,273,22.51,31.02,39.85,23.86,0.0,21.18,3.94,2.68,5.29
28.5,27.5,2023,273,15.06,28.15,33.37,22.52,0.0,42.39,3.4,1.13,5.25
28.5,32.5,2023,273,22.08,27.45,35.13,21.05,0.0,37.22,4.32,3.0,5.96
29.5,27.5,2023,273,15.28,28.89,34.65,23.52,0.0,48.21,3.53,1.62,5.41
29.5,32.5,2023,273,21.06,27.64,33.46,22.27,0.0,58.25,3.73,2.46,4.75
30.5,27.5,2023,273,15.3,25.58,31.31,21.42,0.0,60.99,3.71,1.43,5.3
30.5,32.5,2023,273,19.8,27.7,34.7,21.77,0.01,60.1,3.01,1.34,4.55
31.5,27.5,2023,273,15.41,25.75,26.42,24.97,0.0,73.62,4.58,2.05,5.63
31.5,32.5,2023,273,18.75,27.49,27.92,26.86,0.0,70.69,3.53,2.67,4.93
23.5,27.5,2023,274,20.71,28.42,34.92,22.99,0.0,31.9,6.51,5.38,8.21
23.5,32.5,2023,274,21.79,34.25,42.09,27.4,0.0,21.55,4.52,1.19,7.6
24.5,27.5,2023,274,21.7,27.2,33.17,22.17,0.0,33.89,5.99,4.95,7.58
24.5,32.5,2023,274,22.25,32.68,40.87,25.99,0.0,23.82,4.73,3.17,6.4
25.5,27.5,2023,274,20.91,27.28,32.74,22.91,0.0,34.39,5.31,3.56,6.81
25.5,32.5,2023,274,21.69,31.95,40.74,24.74,0.0,25.99,4.33,2.74,5.34
26.5,27.5,2023,274,17.58,27.24,32.12,23.21,0.0,35.72,4.73,2.41,6.25
26.5,32.5,2023,274,20.46,31.04,38.71,25.34,0.0,28.82,5.05,4.21,5.7
27.5,27.5,2023,274,13.68,26.28,30.14,23.14,0.0,40.37,4.45,2.08,6.01
27.5,32.5,2023,274,19.69,28.18,35.33,22.85,0.0,35.16,5.16,4.22,6.3
28.5,27.5,2023,274,13.42,25.62,29.38,22.22,0.0,46.64,3.99,1.41,5.74
28.5,32.5,2023,274,18.13,26.17,32.81,21.32,0.0,45.51,4.61,3.12,6.16
29.5,27.5,2023,274,15.71,26.27,30.07,22.83,0.0,49.65,3.44,1.74,5.0
29.5,32.5,2023,274,15.77,26.86,30.45,24.05,0.0,56.96,3.88,2.71,4.92
30.5,27.5,2023,274,17.86,23.66,28.23,20.19,0.0,60.69,3.83,2.06,5.48
30.5,32.5,2023,274,15.82,26.74,30.71,23.42,0.01,55.44,2.59,1.11,3.68
31.5,27.5,2023,274,17.72,25.47,26.26,24.84,0.0,69.4,5.85,5.01,6.69
31.5,32.5,2023,274,11.02,27.23,27.75,26.96,0.02,70.02,5.03,3.93,6.14
23.5,27.5,2023,275,22.36,25.21,29.88,21.04,0.0,38.8,6.31,4.67,8.58
23.5,32.5,2023,275,19.68,32.6,40.3,26.79,0.0,27.11,5.29,1.65,8.83
24.5,27.5,2023,275,21.51,24.06,27.71,20.85,0.0,43.61,5.58,4.14,7.73
24.5,32.5,2023,275,20.89,30.67,38.8,24.82,0.0,27.46,5.11,3.14,7.2
25.5,27.5,2023,275,18.99,24.11,28.21,21.09,0.0,45.9,4.49,1.79,6.06
25.5,32.5,2023,275,20.81,29.95,38.02,24.4,0.0,29.67,4.98,3.17,7.39
26.5,27.5,2023,275,13.97,23.68,26.85,21.71,0.0,49.42,3.37,0.59,5.29
26.5,32.5,2023,275,19.38,28.44,35.86,23.37,0.0,32.83,5.12,3.65,7.57
27.5,27.5,2023,275,11.83,23.19,25.74,21.44,0.21,52.06,1.95,0.85,2.78
27.5,32.5,2023,275,18.0,25.38,32.08,21.12,0.0,40.32,5.33,3.52,8.14
28.5,27.5,2023,275,17.0,23.92,26.79,21.54,0.07,51.07,1.72,0.93,2.9
28.5,32.5,2023,275,15.86,23.68,28.77,20.09,0.0,49.61,4.58,2.56,7.26
29.5,27.5,2023,275,17.86,26.07,31.21,22.2,0.0,44.81,2.25,1.01,3.4
29.5,32.5,2023,275,13.33,25.21,28.19,22.85,0.01,58.09,3.85,2.52,5.06
30.5,27.5,2023,275,18.26,24.01,29.25,19.67,0.0,54.91,3.27,2.18,4.14
30.5,32.5,2023,275,11.51,24.91,28.61,21.67,0.02,56.07,2.26,1.35,3.58
31.5,27.5,2023,275,18.24,25.92,27.02,24.87,0.0,62.91,5.39,5.03,5.8
31.5,32.5,2023,275,11.55,26.91,27.05,26.68,0.02,66.43,5.45,5.01,6.14
23.5,27.5,2023,276,21.83,25.55,32.13,19.81,0.0,42.41,5.19,3.86,7.18
23.5,32.5,2023,276,20.23,31.82,39.44,25.52,0.0,29.1,4.52,1.37,6.76
24.5,27.5,2023,276,18.94,24.38,30.72,19.07,0.0,45.25,4.46,3.23,6.34
24.5,32.5,2023,276,19.34,29.93,37.8,23.55,0.0,31.41,4.38,2.26,6.31
25.5,27.5,2023,276,19.6,24.7,30.6,19.98,0.0,44.31,3.33,1.37,5.29
25.5,32.5,2023,276,19.99,29.13,36.74,23.45,0.0,32.82,4.02,2.84,5.21
26.5,27.5,2023,276,18.09,25.29,30.99,20.37,0.0,42.73,2.67,0.57,4.32
26.5,32.5,2023,276,17.45,28.06,35.8,23.34,0.0,34.03,4.27,3.2,5.53
27.5,27.5,2023,276,13.54,25.02,30.61,19.05,0.0,42.96,2.52,0.88,4.32
27.5,32.5,2023,276,18.39,25.39,32.28,20.73,0.0,39.2,4.36,3.38,5.71
28.5,27.5,2023,276,15.92,24.7,30.39,18.8,0.0,44.05,2.49,1.25,3.8
28.5,32.5,2023,276,13.22,23.67,29.99,18.77,0.0,47.74,3.8,2.15,5.88
29.5,27.5,2023,276,18.94,26.3,32.3,20.28,0.0,45.78,3.24,1.61,4.88
29.5,32.5,2023,276,12.7,25.44,29.72,21.37,0.0,54.83,3.34,1.88,4.71
30.5,27.5,2023,276,18.61,23.63,29.08,18.67,0.09,59.14,3.6,2.06,5.0
30.5,32.5,2023,276,17.45,25.39,31.71,19.56,0.0,56.62,2.3,0.91,4.17
31.5,27.5,2023,276,16.71,25.52,26.03,24.71,1.11,67.17,5.2,4.5,5.46
31.5,32.5,2023,276,18.33,26.21,26.62,26.07,0.09,69.48,4.21,2.61,5.24
23.5,27.5,2023,277,22.82,25.73,32.26,19.89,0.0,33.54,4.67,3.35,6.09
23.5,32.5,2023,277,22.34,31.71,39.64,24.55,0.0,26.03,4.86,2.03,6.53
24.5,27.5,2023,277,22.37,24.59,30.75,19.14,0.0,36.61,3.93,2.65,5.1
24.5,32.5,2023,277,22.0,30.01,38.37,22.84,0.0,26.53,4.09,2.01,5.89
25.5,27.5,2023,277,20.96,24.89,30.89,19.53,0.01,37.96,3.23,2.01,4.06
25.5,32.5,2023,277,21.55,29.54,38.23,21.99,0.0,27.59,3.63,2.5,5.33
26.5,27.5,2023,277,18.39,25.37,31.03,20.47,0.06,39.34,2.71,1.35,3.9
26.5,32.5,2023,277,21.07,28.32,36.58,21.51,0.0,29.81,3.95,2.92,5.32
27.5,27.5,2023,277,16.31,24.31,29.35,19.99,0.34,48.0,2.38,1.27,3.48
27.5,32.5,2023,277,21.31,25.91,33.46,19.54,0.0,37.79,3.9,2.4,5.51
28.5,27.5,2023,277,13.39,24.09,28.0,20.16,0.82,58.61,2.38,1.26,3.4
28.5,32.5,2023,277,20.64,24.17,30.46,19.3,0.0,52.67,3.93,2.14,5.69
29.5,27.5,2023,277,11.48,25.38,29.34,22.18,0.26,58.81,2.73,1.62,3.5
29.5,32.5,2023,277,19.4,25.49,28.89,22.59,0.12,61.48,3.53,2.3,4.69
30.5,27.5,2023,277,13.51,23.34,26.36,21.05,0.98,66.23,3.48,2.16,4.59
30.5,32.5,2023,277,17.52,25.86,31.24,21.62,0.65,60.14,2.42,0.7,4.28
31.5,27.5,2023,277,10.52,25.24,25.77,24.74,1.77,71.02,4.78,3.93,5.75
31.5,32.5,2023,277,16.25,26.47,26.92,26.19,0.03,69.76,3.6,2.44,4.89
23.5,27.5,2023,278,22.7,25.54,32.24,19.87,0.0,39.14,5.29,4.36,6.77
23.5,32.5,2023,278,22.84,32.1,40.53,24.6,0.0,25.68,4.02,2.04,5.4
24.5,27.5,2023,278,21.65,24.36,30.11,19.08,0.0,44.55,4.7,3.59,5.95
24.5,32.5,2023,278,22.49,30.52,39.6,23.03,0.0,26.94,3.66,1.87,5.27
25.5,27.5,2023,278,21.17,24.67,30.08,19.87,0.0,47.46,4.05,2.54,5.43
25.5,32.5,2023,278,22.18,29.87,39.16,21.95,0.0,29.43,3.39,2.36,4.45
26.5,27.5,2023,278,21.52,25.07,30.75,19.75,0.0,51.57,3.76,2.08,4.98
26.5,32.5,2023,278,21.41,29.24,38.38,21.67,0.0,32.02,3.06,1.84,3.88
27.5,27.5,2023,278,21.24,24.61,30.49,19.17,0.0,57.72,3.42,1.86,4.63
27.5,32.5,2023,278,18.06,27.39,35.95,20.26,0.0,37.51,2.84,2.09,3.97
28.5,27.5,2023,278,20.81,24.89,30.41,19.37,0.09,60.69,3.27,1.94,5.52
28.5,32.5,2023,278,16.14,25.09,32.44,19.31,0.0,53.96,3.51,2.17,4.68
29.5,27.5,2023,278,19.67,26.51,32.42,21.35,0.17,58.82,3.62,1.88,6.11
29.5,32.5,2023,278,17.36,25.96,30.41,21.73,0.01,63.97,3.77,2.84,4.96
30.5,27.5,2023,278,18.39,23.88,28.53,20.71,1.83,67.55,3.83,2.04,5.77
30.5,32.5,2023,278,17.7,26.69,32.7,22.28,0.01,59.68,3.45,1.71,4.92
31.5,27.5,2023,278,16.36,25.14,26.01,24.38,2.54,72.3,4.33,3.56,5.07
31.5,32.5,2023,278,17.49,27.47,27.79,27.0,0.0,68.59,5.65,4.81,6.32
23.5,27.5,2023,279,22.4,25.62,32.01,20.57,0.0,44.89,5.69,4.7,7.7
23.5,32.5,2023,279,22.18,32.25,41.21,24.6,0.0,28.73,4.27,1.71,6.4
24.5,27.5,2023,279,21.08,24.45,29.59,20.21,0.0,48.97,5.3,4.16,7.08
24.5,32.5,2023,279,21.87,30.95,40.43,23.21,0.0,31.32,4.2,2.78,6.06
25.5,27.5,2023,279,21.61,24.68,29.67,20.22,0.0,50.23,4.83,3.85,6.56
