LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
30.5,32.5,2022,298,13.11,22.4,26.58,19.08,4.84,75.57,3.24,1.35,5.55
31.5,27.5,2022,298,16.34,22.43,23.5,21.45,0.0,72.21,4.04,3.6,4.61
31.5,32.5,2022,298,12.48,25.22,25.46,24.8,3.06,75.12,6.15,4.74,7.25
23.5,27.5,2022,299,20.85,18.47,26.21,12.07,0.0,38.02,2.93,1.96,4.13
23.5,32.5,2022,299,20.99,23.61,30.56,17.42,0.0,36.09,3.24,2.03,4.19
24.5,27.5,2022,299,20.49,17.75,25.18,11.36,0.0,44.39,2.58,1.65,4.04
24.5,32.5,2022,299,20.61,22.69,30.11,16.42,0.0,38.99,3.07,1.86,4.12
25.5,27.5,2022,299,20.43,18.66,25.78,12.29,0.0,46.03,2.15,1.47,3.46
25.5,32.5,2022,299,19.39,22.48,29.77,15.76,0.0,43.92,3.07,2.1,4.35
26.5,27.5,2022,299,20.01,19.72,26.99,13.26,0.0,46.28,2.03,1.41,3.13
26.5,32.5,2022,299,18.93,21.91,28.24,16.05,0.0,53.17,3.18,1.86,4.54
27.5,27.5,2022,299,19.56,20.0,26.85,14.11,0.0,48.22,2.06,1.35,3.49
27.5,32.5,2022,299,17.53,20.37,26.81,15.33,0.12,60.15,3.01,1.48,5.22
28.5,27.5,2022,299,19.07,20.59,26.42,14.89,0.0,52.91,1.73,1.01,2.81
28.5,32.5,2022,299,16.54,19.95,26.18,14.97,0.31,63.2,2.62,1.2,4.78
29.5,27.5,2022,299,18.34,22.34,28.92,16.0,0.0,56.12,1.72,1.02,2.81
29.5,32.5,2022,299,16.62,22.52,26.7,19.0,0.36,67.95,3.26,1.95,4.52
30.5,27.5,2022,299,17.99,20.47,27.05,15.35,0.0,64.76,2.6,1.91,3.75
30.5,32.5,2022,299,14.38,22.47,28.11,18.86,2.11,71.63,2.7,1.68,3.56
31.5,27.5,2022,299,16.22,22.88,23.95,21.99,0.0,67.79,3.74,2.95,4.34
31.5,32.5,2022,299,11.62,25.06,25.4,24.83,3.32,80.26,4.83,3.75,6.09
23.5,27.5,2022,300,20.81,19.33,26.57,12.82,0.0,40.4,2.87,1.75,4.17
23.5,32.5,2022,300,20.4,24.15,31.33,17.36,0.0,41.11,3.05,1.47,4.17
24.5,27.5,2022,300,20.43,18.7,25.94,12.3,0.0,43.05,2.49,1.62,3.55
24.5,32.5,2022,300,20.03,23.15,30.91,16.62,0.0,42.07,2.97,1.42,4.24
25.5,27.5,2022,300,20.15,19.57,26.62,13.42,0.0,41.1,2.12,1.35,3.1
25.5,32.5,2022,300,19.33,23.18,31.35,16.55,0.0,42.26,2.53,1.23,3.95
26.5,27.5,2022,300,19.52,20.53,27.55,14.17,0.0,41.49,1.84,1.14,3.02
26.5,32.5,2022,300,18.88,22.86,30.79,16.47,0.0,44.36,2.54,1.35,3.79
27.5,27.5,2022,300,19.05,20.97,27.95,14.47,0.0,44.31,1.78,1.2,2.51
27.5,32.5,2022,300,19.11,21.11,29.01,14.97,0.0,52.14,2.88,1.77,4.25
28.5,27.5,2022,300,18.48,21.19,27.58,15.53,0.0,50.15,1.9,1.13,2.85
28.5,32.5,2022,300,18.57,19.8,26.2,14.6,0.01,65.67,3.4,1.64,5.58
29.5,27.5,2022,300,17.86,22.57,29.2,16.58,0.0,56.46,2.15,1.13,4.07
29.5,32.5,2022,300,17.62,22.4,26.92,18.74,0.11,71.38,3.48,2.4,4.49
30.5,27.5,2022,300,17.77,20.3,26.88,14.73,0.0,65.77,2.41,1.24,4.29
30.5,32.5,2022,300,16.34,22.67,28.88,17.98,0.56,71.61,2.45,1.27,4.4
31.5,27.5,2022,300,15.85,22.57,23.56,21.74,0.0,68.12,3.32,2.74,3.9
31.5,32.5,2022,300,15.49,25.01,25.31,24.75,0.39,71.53,3.8,2.48,5.18
23.5,27.5,2022,301,20.39,20.68,27.48,15.17,0.0,35.92,3.3,1.7,4.57
23.5,32.5,2022,301,20.31,24.64,32.39,17.69,0.0,34.8,2.91,1.6,4.04
24.5,27.5,2022,301,19.83,19.85,26.51,14.86,0.0,40.3,3.03,1.91,4.42
24.5,32.5,2022,301,19.96,23.65,32.11,16.41,0.0,36.23,2.64,1.44,3.59
25.5,27.5,2022,301,17.43,20.43,26.94,14.76,0.0,45.42,2.68,1.77,3.92
25.5,32.5,2022,301,17.71,23.19,31.84,15.8,0.0,41.48,2.22,1.13,3.63
26.5,27.5,2022,301,16.37,21.3,27.64,15.5,0.0,48.29,2.48,1.68,3.55
26.5,32.5,2022,301,16.94,22.6,30.86,15.69,0.0,45.91,2.14,1.33,3.58
27.5,27.5,2022,301,16.66,21.4,27.63,15.42,0.01,52.89,2.61,1.92,3.5
27.5,32.5,2022,301,16.48,21.23,28.58,15.12,0.01,55.75,2.8,1.05,4.68
28.5,27.5,2022,301,16.99,21.31,27.54,15.42,0.03,58.3,2.28,1.42,3.22
28.5,32.5,2022,301,15.55,20.12,25.87,15.98,0.12,69.0,3.95,2.71,5.57
29.5,27.5,2022,301,17.36,23.33,29.7,17.31,0.01,54.78,2.91,1.49,4.86
29.5,32.5,2022,301,16.73,22.44,27.08,18.19,0.04,71.65,4.06,2.66,5.18
30.5,27.5,2022,301,17.63,20.73,27.36,15.76,0.0,62.64,3.11,2.07,4.88
30.5,32.5,2022,301,16.26,22.89,28.68,18.33,0.03,68.07,2.78,1.32,4.26
31.5,27.5,2022,301,15.9,23.07,24.41,21.91,0.0,66.07,4.46,3.05,5.97
31.5,32.5,2022,301,15.08,24.72,25.23,24.1,0.06,71.17,4.51,3.17,5.48
23.5,27.5,2022,302,19.99,20.32,26.82,14.81,0.0,43.84,3.65,2.1,4.97
23.5,32.5,2022,302,19.25,24.5,31.89,17.9,0.0,35.86,3.54,2.56,4.47
24.5,27.5,2022,302,19.01,19.44,25.64,14.13,0.0,48.44,3.32,2.14,4.92
24.5,32.5,2022,302,19.44,23.52,31.41,17.03,0.0,37.1,3.25,1.82,4.04
25.5,27.5,2022,302,18.28,20.5,26.03,15.16,0.0,47.11,2.99,1.85,4.45
25.5,32.5,2022,302,18.92,22.65,30.64,15.82,0.0,43.6,2.9,1.94,3.69
26.5,27.5,2022,302,17.82,21.2,26.88,15.38,0.0,45.73,2.52,1.57,3.48
26.5,32.5,2022,302,18.58,22.34,30.11,15.92,0.0,50.2,2.82,1.97,3.66
27.5,27.5,2022,302,18.62,21.11,26.82,15.4,0.0,47.84,2.4,1.32,3.56
27.5,32.5,2022,302,18.72,20.88,27.82,15.51,0.02,56.88,3.01,1.88,4.21
28.5,27.5,2022,302,18.47,21.23,26.76,15.22,0.0,54.05,1.94,0.81,3.3
28.5,32.5,2022,302,17.93,20.23,25.81,16.76,0.2,68.08,3.65,1.61,5.3
29.5,27.5,2022,302,17.83,22.48,28.65,16.43,0.0,54.0,1.78,0.87,3.17
29.5,32.5,2022,302,16.44,22.41,26.57,19.08,0.07,73.13,4.01,3.19,4.79
30.5,27.5,2022,302,17.47,20.1,26.37,14.97,0.0,65.04,2.49,1.49,3.51
30.5,32.5,2022,302,15.36,22.65,28.29,18.19,0.17,72.06,2.46,1.15,3.83
31.5,27.5,2022,302,15.37,22.51,23.52,21.68,0.13,69.22,3.71,2.98,4.33
31.5,32.5,2022,302,14.53,24.63,25.48,24.36,0.36,73.69,3.9,2.77,4.77
23.5,27.5,2022,303,18.97,19.86,27.21,13.55,0.0,40.91,2.78,1.83,3.47
23.5,32.5,2022,303,18.68,24.11,31.08,18.09,0.0,34.66,3.62,1.7,5.65
24.5,27.5,2022,303,19.59,18.96,26.12,12.89,0.0,42.0,2.39,1.45,3.91
24.5,32.5,2022,303,18.42,22.9,30.14,16.88,0.0,35.38,3.71,1.65,5.57
25.5,27.5,2022,303,19.75,19.61,26.32,14.66,0.0,40.98,1.91,0.84,3.79
25.5,32.5,2022,303,18.24,22.25,30.0,15.68,0.0,39.6,3.45,1.86,5.21
26.5,27.5,2022,303,19.17,20.42,26.9,16.12,0.0,39.63,1.7,0.3,3.58
26.5,32.5,2022,303,18.3,22.08,29.53,15.98,0.0,46.49,3.72,2.37,4.8
27.5,27.5,2022,303,18.49,20.63,26.73,16.53,0.0,41.07,1.81,0.41,3.61
27.5,32.5,2022,303,18.44,20.63,27.47,15.15,0.0,54.56,3.67,2.66,4.71
28.5,27.5,2022,303,18.01,20.7,26.92,15.52,0.0,42.45,2.16,0.79,3.89
28.5,32.5,2022,303,17.61,20.03,25.91,16.45,0.12,63.84,3.48,2.02,4.86
29.5,27.5,2022,303,17.45,21.77,28.47,15.75,0.0,50.91,2.41,1.06,3.76
29.5,32.5,2022,303,16.43,22.32,26.41,19.14,0.11,68.6,3.7,2.62,4.91
30.5,27.5,2022,303,16.45,19.85,25.62,15.77,0.01,63.22,1.42,0.34,2.55
30.5,32.5,2022,303,14.85,22.61,28.31,18.37,0.2,67.91,2.63,1.56,4.21
31.5,27.5,2022,303,14.55,21.69,22.68,20.96,0.17,69.67,2.68,1.55,3.24
31.5,32.5,2022,303,14.44,24.48,25.46,23.59,0.28,70.81,4.67,4.23,4.95
23.5,27.5,2022,304,20.05,19.5,26.92,13.01,0.0,36.27,3.09,1.94,4.18
23.5,32.5,2022,304,19.5,24.59,31.27,18.61,0.0,29.87,4.3,3.17,5.73
24.5,27.5,2022,304,19.52,18.54,25.56,12.42,0.0,39.33,2.94,1.69,4.4
24.5,32.5,2022,304,19.17,22.96,30.26,17.21,0.0,30.7,4.31,2.86,5.78
25.5,27.5,2022,304,19.09,18.73,25.72,12.6,0.0,41.95,2.79,1.42,5.05
25.5,32.5,2022,304,18.71,22.35,30.35,15.93,0.0,33.58,3.69,2.67,5.23
26.5,27.5,2022,304,18.54,19.13,25.97,13.53,0.0,44.57,2.79,1.46,5.26
26.5,32.5,2022,304,18.38,21.87,29.18,16.68,0.0,36.89,3.92,2.69,4.95
27.5,27.5,2022,304,18.28,19.2,25.59,13.96,0.0,47.17,2.84,1.59,4.77
27.5,32.5,2022,304,18.66,19.92,26.96,15.03,0.0,44.72,3.92,2.54,5.41
28.5,27.5,2022,304,17.55,19.55,25.73,14.05,0.0,50.09,3.2,1.76,4.73
28.5,32.5,2022,304,17.67,18.82,25.13,14.87,0.02,54.89,3.61,1.64,5.62
29.5,27.5,2022,304,15.8,21.36,27.42,15.28,0.01,49.87,2.81,1.44,4.64
29.5,32.5,2022,304,17.24,21.45,25.86,17.42,0.0,63.31,3.3,1.73,4.72
30.5,27.5,2022,304,15.64,19.31,24.82,14.94,0.04,64.88,2.08,0.84,3.39
30.5,32.5,2022,304,15.99,21.2,27.55,15.81,0.01,66.1,2.27,1.18,3.65
31.5,27.5,2022,304,14.19,21.46,22.23,20.7,0.49,70.92,2.74,1.94,3.45
31.5,32.5,2022,304,15.17,23.56,23.65,23.43,0.07,70.61,4.13,3.42,4.41
23.5,27.5,2022,305,20.39,18.5,25.09,14.02,0.0,36.62,4.22,2.75,6.02
23.5,32.5,2022,305,19.44,22.7,29.1,17.2,0.0,33.02,4.5,2.84,6.02
24.5,27.5,2022,305,19.99,17.26,23.45,12.65,0.0,41.5,4.07,2.6,5.93
24.5,32.5,2022,305,19.57,21.2,28.08,16.3,0.0,33.93,4.17,2.44,5.6
25.5,27.5,2022,305,19.4,17.6,23.92,12.52,0.0,45.36,3.88,1.99,6.06
25.5,32.5,2022,305,18.86,20.89,28.14,15.63,0.0,36.17,3.85,2.33,5.23
26.5,27.5,2022,305,18.84,18.15,24.46,12.8,0.0,47.49,3.74,2.22,5.97
26.5,32.5,2022,305,18.16,20.28,27.3,15.49,0.0,38.56,3.6,2.24,5.17
27.5,27.5,2022,305,18.35,18.09,24.06,12.8,0.0,48.97,3.7,2.36,5.97
27.5,32.5,2022,305,18.65,18.37,24.91,13.34,0.0,42.94,3.54,2.35,5.31
28.5,27.5,2022,305,16.77,18.64,24.15,14.09,0.04,54.33,3.21,1.68,5.04
28.5,32.5,2022,305,18.0,17.92,24.33,12.92,0.0,49.79,2.72,1.67,4.34
29.5,27.5,2022,305,15.95,20.68,26.14,15.84,0.17,57.24,2.94,1.52,3.88
29.5,32.5,2022,305,16.24,20.85,24.91,17.57,0.03,60.98,2.5,1.44,3.75
30.5,27.5,2022,305,15.5,18.38,23.81,14.09,0.07,70.54,3.05,1.76,4.38
30.5,32.5,2022,305,16.07,20.92,26.32,16.95,0.1,63.4,1.59,0.2,2.52
31.5,27.5,2022,305,13.29,20.95,21.71,20.18,0.56,74.2,3.6,3.15,4.01
31.5,32.5,2022,305,14.53,23.12,23.42,22.86,0.2,68.01,3.59,2.94,4.08
23.5,27.5,2022,306,21.03,17.02,23.9,10.87,0.0,41.97,3.87,2.45,5.17
23.5,32.5,2022,306,20.21,21.56,28.44,15.36,0.0,36.68,3.82,2.23,4.77
24.5,27.5,2022,306,20.13,16.4,23.1,10.44,0.0,45.64,3.49,2.1,5.33
24.5,32.5,2022,306,19.8,20.61,27.92,14.38,0.0,40.04,3.85,2.13,4.71
25.5,27.5,2022,306,19.29,17.26,23.98,11.29,0.0,46.41,3.17,2.0,5.05
25.5,32.5,2022,306,18.74,20.66,28.31,13.94,0.0,42.63,3.72,2.56,4.73
26.5,27.5,2022,306,19.1,18.04,24.98,11.78,0.0,48.72,2.95,1.71,4.69
26.5,32.5,2022,306,18.28,20.31,27.78,13.92,0.0,43.45,3.65,2.6,4.7
27.5,27.5,2022,306,18.55,18.33,25.16,12.17,0.0,51.2,2.6,1.34,4.56
27.5,32.5,2022,306,18.3,18.45,25.41,12.72,0.0,49.62,3.55,2.15,5.12
28.5,27.5,2022,306,17.92,18.72,24.54,14.1,0.0,58.68,1.93,0.68,3.96
28.5,32.5,2022,306,17.83,17.32,23.47,12.63,0.0,61.59,3.38,1.82,5.51
29.5,27.5,2022,306,17.15,20.43,26.64,15.19,0.0,60.98,1.75,0.84,2.97
29.5,32.5,2022,306,16.66,20.2,24.52,16.77,0.0,66.27,3.66,2.45,4.94
30.5,27.5,2022,306,16.32,18.58,24.85,13.81,0.0,70.11,2.36,1.62,3.51
30.5,32.5,2022,306,15.54,19.97,26.04,15.2,0.01,67.46,2.49,1.2,4.4
31.5,27.5,2022,306,15.54,21.65,22.58,20.81,0.0,69.09,4.04,3.41,4.76
31.5,32.5,2022,306,15.09,22.88,23.12,22.6,0.04,70.23,4.15,3.31,4.83
23.5,27.5,2022,307,20.15,18.0,24.84,12.16,0.0,45.2,3.48,1.98,4.49
23.5,32.5,2022,307,20.03,21.99,28.99,15.82,0.0,38.34,3.39,1.76,4.56
24.5,27.5,2022,307,19.87,17.27,24.06,11.25,0.0,50.84,2.86,1.93,4.0
24.5,32.5,2022,307,19.68,21.01,28.43,14.7,0.0,38.07,3.31,1.7,4.1
25.5,27.5,2022,307,19.2,17.9,24.51,11.99,0.0,52.95,2.31,1.36,3.66
25.5,32.5,2022,307,19.15,20.74,28.66,13.82,0.0,39.4,2.79,1.63,3.73
26.5,27.5,2022,307,18.58,18.64,25.31,13.02,0.0,51.76,2.07,1.37,3.4
26.5,32.5,2022,307,18.78,20.37,28.04,14.19,0.0,42.97,2.95,1.85,4.37
27.5,27.5,2022,307,18.28,18.46,25.22,12.87,0.0,53.32,1.96,1.44,3.22
27.5,32.5,2022,307,18.76,18.48,26.15,12.7,0.0,53.28,3.07,1.75,5.38
28.5,27.5,2022,307,18.0,18.8,24.75,13.02,0.0,57.81,1.75,1.04,2.93
28.5,32.5,2022,307,18.02,17.64,23.69,12.98,0.0,65.36,3.57,2.38,5.03
29.5,27.5,2022,307,17.13,20.42,26.27,14.46,0.0,57.06,1.56,0.81,2.77
29.5,32.5,2022,307,16.95,20.23,25.26,15.85,0.0,69.43,3.55,2.21,4.72
30.5,27.5,2022,307,16.96,18.52,24.83,12.95,0.0,61.72,1.24,0.19,2.12
30.5,32.5,2022,307,15.74,20.5,26.76,16.0,0.0,69.69,2.01,0.26,4.0
31.5,27.5,2022,307,15.76,21.88,23.29,20.74,0.0,62.93,2.04,1.17,3.22
31.5,32.5,2022,307,14.86,23.44,23.61,23.02,0.0,70.97,3.81,2.3,4.96
23.5,27.5,2022,308,19.74,17.68,24.49,11.94,0.0,41.7,2.77,1.45,3.86
23.5,32.5,2022,308,20.18,22.04,29.25,15.6,0.0,29.57,2.65,1.03,4.0
24.5,27.5,2022,308,19.63,16.96,23.54,10.92,0.0,43.69,2.52,1.72,3.57
24.5,32.5,2022,308,19.71,21.21,29.21,14.75,0.0,29.51,2.42,1.28,3.71
25.5,27.5,2022,308,18.89,17.51,23.86,11.66,0.0,42.59,2.29,1.47,3.7
25.5,32.5,2022,308,18.75,20.8,28.98,14.36,0.0,34.24,2.47,1.55,3.38
26.5,27.5,2022,308,18.39,18.04,24.49,12.3,0.0,42.85,1.94,1.36,3.19
26.5,32.5,2022,308,18.04,20.39,28.13,14.41,0.0,43.41,2.59,1.59,3.72
27.5,27.5,2022,308,17.74,18.08,24.72,11.89,0.0,45.26,1.6,1.18,2.61
27.5,32.5,2022,308,16.81,19.07,26.6,12.85,0.0,54.21,2.65,1.48,4.2
28.5,27.5,2022,308,17.19,19.11,24.86,13.29,0.0,42.93,1.23,0.14,2.48
28.5,32.5,2022,308,16.61,18.57,24.82,14.39,0.0,67.99,3.94,2.85,5.6
29.5,27.5,2022,308,17.02,21.19,26.45,15.67,0.0,39.64,0.92,0.35,1.81
29.5,32.5,2022,308,16.48,20.84,25.57,16.97,0.0,70.82,4.5,3.17,5.76
30.5,27.5,2022,308,16.3,18.34,24.7,13.44,0.0,64.27,1.44,0.16,2.59
30.5,32.5,2022,308,15.52,20.49,26.45,15.97,0.0,66.42,2.99,1.53,4.82
31.5,27.5,2022,308,15.44,21.19,22.48,20.35,0.0,68.21,2.32,0.51,3.36
31.5,32.5,2022,308,14.69,22.85,23.34,22.27,0.0,68.34,4.22,3.13,5.08
23.5,27.5,2022,309,19.5,17.95,25.06,11.42,0.0,35.34,2.75,1.45,4.02
23.5,32.5,2022,309,19.21,21.51,28.98,14.69,0.0,35.07,2.4,1.0,3.59
24.5,27.5,2022,309,17.71,17.06,23.32,11.04,0.0,38.23,2.42,1.63,3.7
24.5,32.5,2022,309,17.74,21.28,29.1,15.28,0.0,35.72,2.3,1.3,3.3
25.5,27.5,2022,309,17.32,17.17,23.56,11.16,0.0,39.32,2.04,1.26,3.3
25.5,32.5,2022,309,16.92,20.95,28.66,14.65,0.0,40.08,2.42,1.52,3.08
26.5,27.5,2022,309,17.0,18.07,25.05,12.04,0.0,37.53,1.82,1.29,3.08
26.5,32.5,2022,309,17.01,20.25,27.68,14.32,0.0,46.86,2.45,1.47,3.34
27.5,27.5,2022,309,17.64,18.67,25.31,13.14,0.0,36.94,1.58,0.97,2.73
27.5,32.5,2022,309,17.91,18.65,25.56,12.85,0.0,51.6,2.75,1.62,4.05
28.5,27.5,2022,309,17.25,19.45,25.64,13.41,0.0,37.27,1.38,0.56,2.51
28.5,32.5,2022,309,17.46,17.98,24.46,13.22,0.0,59.74,2.75,1.3,4.84
29.5,27.5,2022,309,16.68,21.16,27.12,14.96,0.0,36.25,1.02,0.58,1.92
29.5,32.5,2022,309,16.93,20.24,24.89,16.2,0.0,63.51,3.35,2.61,4.38
30.5,27.5,2022,309,16.88,18.08,24.8,12.49,0.0,62.4,1.34,0.15,2.37
30.5,32.5,2022,309,16.24,20.24,26.2,15.85,0.0,59.92,1.75,1.28,2.45
31.5,27.5,2022,309,15.34,21.14,22.63,20.08,0.0,63.44,1.88,0.38,3.64
31.5,32.5,2022,309,15.24,22.62,22.91,22.31,0.0,60.56,2.6,1.99,3.13
23.5,27.5,2022,310,19.87,18.09,25.87,11.65,0.0,34.22,2.13,1.26,3.53
23.5,32.5,2022,310,19.45,21.94,29.2,16.08,0.0,34.49,2.76,1.57,3.72
24.5,27.5,2022,310,19.52,17.23,24.78,11.17,0.0,36.57,2.0,1.41,3.28
24.5,32.5,2022,310,19.13,20.92,28.64,15.03,0.0,33.29,2.55,1.41,3.53
25.5,27.5,2022,310,18.85,17.89,24.94,11.89,0.0,35.68,2.01,1.29,3.7
25.5,32.5,2022,310,18.21,20.39,28.39,14.28,0.0,35.17,2.4,1.61,3.06
26.5,27.5,2022,310,18.6,18.85,25.59,12.71,0.0,34.08,2.03,1.03,3.83
26.5,32.5,2022,310,17.77,20.03,28.04,13.56,0.0,38.17,2.18,1.13,3.07
27.5,27.5,2022,310,18.05,19.46,25.77,14.04,0.0,33.14,1.82,0.18,3.85
27.5,32.5,2022,310,17.94,18.47,26.13,12.35,0.0,45.66,2.3,0.31,3.18
28.5,27.5,2022,310,17.1,19.6,25.98,13.41,0.0,33.51,1.99,0.71,3.86
28.5,32.5,2022,310,17.04,18.09,26.01,12.64,0.0,54.77,2.02,0.87,3.43
29.5,27.5,2022,310,16.82,20.16,27.44,13.63,0.0,34.55,2.34,1.23,4.08
29.5,32.5,2022,310,16.56,20.6,25.8,16.3,0.0,62.55,2.19,1.41,2.71
30.5,27.5,2022,310,15.95,17.74,25.37,11.27,0.0,53.3,2.42,1.45,4.51
30.5,32.5,2022,310,15.74,20.81,26.92,16.38,0.0,60.51,0.9,0.39,1.45
31.5,27.5,2022,310,15.37,22.43,25.12,19.95,0.0,57.58,4.64,2.95,5.81
31.5,32.5,2022,310,14.64,22.87,23.05,22.68,0.0,61.23,2.47,1.53,3.09
23.5,27.5,2022,311,20.07,18.12,26.35,11.36,0.0,30.59,2.82,1.81,4.01
23.5,32.5,2022,311,19.82,21.2,28.98,14.58,0.0,29.08,3.31,2.36,4.32
24.5,27.5,2022,311,19.53,17.61,25.5,11.02,0.0,34.47,2.99,1.5,4.87
24.5,32.5,2022,311,19.54,20.17,28.35,13.57,0.0,28.16,3.09,1.97,4.03
25.5,27.5,2022,311,18.69,18.02,25.43,11.49,0.0,37.64,3.21,1.3,5.64
25.5,32.5,2022,311,18.76,19.52,28.07,12.32,0.0,31.3,2.82,1.68,4.4
26.5,27.5,2022,311,17.99,18.53,25.09,12.48,0.0,41.54,3.33,1.11,5.96
26.5,32.5,2022,311,18.42,19.32,27.4,12.7,0.0,32.02,2.99,1.83,4.9
27.5,27.5,2022,311,17.8,18.55,24.7,13.57,0.0,44.99,3.49,1.25,6.1
27.5,32.5,2022,311,18.26,17.95,24.93,11.69,0.0,35.31,3.44,1.89,5.67
28.5,27.5,2022,311,16.92,18.87,24.99,13.35,0.0,46.6,3.75,1.8,5.8
28.5,32.5,2022,311,17.69,17.47,24.36,12.18,0.0,39.2,3.14,1.45,5.17
29.5,27.5,2022,311,16.2,20.32,27.4,13.93,0.0,45.77,3.52,1.83,6.16
29.5,32.5,2022,311,16.73,20.92,26.08,17.28,0.0,45.67,2.59,0.81,3.96
30.5,27.5,2022,311,15.85,18.53,25.18,13.31,0.05,57.45,4.29,2.01,6.84
30.5,32.5,2022,311,15.61,20.3,27.5,14.06,0.01,49.34,2.45,0.12,4.54
31.5,27.5,2022,311,12.55,21.79,22.99,20.85,1.67,72.08,7.15,5.54,8.49
31.5,32.5,2022,311,14.47,23.14,24.94,21.8,2.38,64.71,4.92,1.68,7.5
23.5,27.5,2022,312,19.68,17.38,24.23,11.83,0.0,48.14,3.58,2.05,5.13
23.5,32.5,2022,312,19.78,20.81,28.07,14.37,0.0,35.62,3.29,1.64,5.22
24.5,27.5,2022,312,19.17,16.76,23.25,11.53,0.0,53.6,3.48,2.29,5.12
24.5,32.5,2022,312,19.28,19.97,27.38,13.92,0.0,39.08,3.42,1.74,4.99
25.5,27.5,2022,312,18.26,17.52,23.69,12.49,0.0,57.65,3.33,2.26,4.9
25.5,32.5,2022,312,18.41,19.58,27.5,13.22,0.0,41.58,3.2,2.09,4.67
26.5,27.5,2022,312,16.29,18.14,24.18,12.54,0.0,58.95,3.26,2.27,4.46
26.5,32.5,2022,312,17.98,19.04,26.45,12.8,0.0,45.2,3.07,1.88,4.89
27.5,27.5,2022,312,17.01,17.78,24.0,12.02,0.03,61.04,2.95,1.46,4.72
27.5,32.5,2022,312,17.44,17.69,23.88,11.88,0.0,52.55,3.66,2.23,5.55
28.5,27.5,2022,312,16.77,18.33,23.72,13.2,0.25,64.77,2.47,1.41,3.9
28.5,32.5,2022,312,16.29,16.88,23.31,11.19,0.01,59.96,3.25,1.65,5.12
29.5,27.5,2022,312,14.87,19.84,25.77,13.95,1.26,65.9,2.63,1.65,3.73
29.5,32.5,2022,312,14.75,20.04,24.09,16.24,0.17,65.3,3.34,2.34,4.68
30.5,27.5,2022,312,14.53,18.31,23.34,14.96,1.75,71.55,3.25,2.17,4.72
30.5,32.5,2022,312,14.72,19.58,25.09,15.29,1.64,69.66,2.86,1.2,4.17
31.5,27.5,2022,312,13.62,21.45,22.13,20.83,1.63,71.59,5.29,4.38,6.11
31.5,32.5,2022,312,13.08,22.31,22.83,21.93,3.25,73.15,4.96,4.07,7.1
23.5,27.5,2022,313,19.43,17.06,23.64,11.41,0.0,53.85,3.28,2.05,4.31
23.5,32.5,2022,313,19.53,20.83,27.72,14.47,0.0,43.05,2.93,1.5,4.31
24.5,27.5,2022,313,19.0,16.44,22.99,10.67,0.0,58.32,2.92,1.94,4.45
24.5,32.5,2022,313,19.15,19.96,27.08,13.73,0.0,45.19,2.92,1.66,3.91
25.5,27.5,2022,313,17.95,17.51,23.8,12.16,0.02,57.07,2.57,1.51,4.15
25.5,32.5,2022,313,18.28,19.74,27.23,13.46,0.0,48.18,2.61,1.36,3.73
26.5,27.5,2022,313,16.65,18.84,24.79,13.88,0.07,55.37,2.49,1.54,3.86
26.5,32.5,2022,313,17.88,19.32,26.2,13.75,0.0,48.7,2.97,1.82,3.98
27.5,27.5,2022,313,16.15,18.44,24.34,13.96,0.25,59.44,2.27,1.29,4.06
27.5,32.5,2022,313,17.58,17.58,23.98,12.39,0.0,52.74,2.94,1.99,4.25
28.5,27.5,2022,313,16.2,18.65,23.64,14.23,0.44,61.74,2.01,1.03,3.5
28.5,32.5,2022,313,16.91,16.66,22.49,12.13,0.01,62.92,2.89,1.69,4.81
29.5,27.5,2022,313,16.18,19.47,25.72,14.15,0.24,63.37,1.94,1.17,2.75
29.5,32.5,2022,313,15.99,19.39,23.35,16.03,0.09,67.87,3.25,2.47,4.27
30.5,27.5,2022,313,15.49,17.65,23.26,13.37,0.09,72.0,2.68,1.86,3.99
30.5,32.5,2022,313,14.5,18.88,24.73,14.72,1.12,71.05,2.25,1.12,3.9
31.5,27.5,2022,313,13.48,20.74,21.26,20.15,0.55,71.25,4.24,3.56,4.79
31.5,32.5,2022,313,12.3,22.17,22.71,21.92,3.47,69.32,4.08,3.05,4.73
23.5,27.5,2022,314,19.15,16.99,23.74,11.24,0.0,50.45,3.13,1.97,4.23
23.5,32.5,2022,314,18.98,21.09,27.88,14.51,0.0,42.38,2.99,1.33,4.55
24.5,27.5,2022,314,18.63,16.06,22.84,10.34,0.0,53.7,2.7,1.86,3.98
24.5,32.5,2022,314,18.72,19.86,27.11,13.62,0.0,42.49,2.97,1.47,4.15
25.5,27.5,2022,314,18.12,16.61,23.2,11.04,0.0,53.48,2.24,1.39,3.43
25.5,32.5,2022,314,17.96,19.28,27.23,12.71,0.0,44.12,2.3,1.41,3.15
26.5,27.5,2022,314,17.68,17.48,24.1,11.87,0.0,53.08,2.01,1.27,3.0
26.5,32.5,2022,314,17.64,18.93,26.36,13.04,0.0,45.93,2.64,1.5,3.77
27.5,27.5,2022,314,17.01,17.42,24.04,11.9,0.0,54.59,1.99,1.18,3.47
27.5,32.5,2022,314,17.53,17.05,24.46,11.37,0.0,53.27,2.8,1.82,4.44
