-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
27.5,31.875,2023,224,22.22
27.5,32.5,2023,224,21.79
27.5,33.125,2023,224,22.28
27.5,33.75,2023,224,27.26
28.0,25.625,2023,224,23.22
28.0,26.25,2023,224,23.25
28.0,26.875,2023,224,22.95
28.0,27.5,2023,224,22.32
28.0,28.125,2023,224,21.72
28.0,28.75,2023,224,21.39
28.0,29.375,2023,224,21.51
28.0,30.0,2023,224,22.43
28.0,30.625,2023,224,23.11
28.0,31.25,2023,224,23.18
28.0,31.875,2023,224,21.32
28.0,32.5,2023,224,20.22
28.0,33.125,2023,224,23.95
28.0,33.75,2023,224,27.87
28.5,25.625,2023,224,22.93
28.5,26.25,2023,224,23.01
28.5,26.875,2023,224,22.84
28.5,27.5,2023,224,22.28
28.5,28.125,2023,224,21.17
28.5,28.75,2023,224,21.15
28.5,29.375,2023,224,21.73
28.5,30.0,2023,224,22.42
28.5,30.625,2023,224,23.34
28.5,31.25,2023,224,23.18
28.5,31.875,2023,224,20.98
28.5,32.5,2023,224,20.84
28.5,33.125,2023,224,26.42
28.5,33.75,2023,224,23.36
29.0,25.625,2023,224,22.92
29.0,26.25,2023,224,22.98
29.0,26.875,2023,224,23.36
29.0,27.5,2023,224,22.95
29.0,28.125,2023,224,21.65
29.0,28.75,2023,224,21.12
29.0,29.375,2023,224,21.64
29.0,30.0,2023,224,22.43
29.0,30.625,2023,224,23.75
29.0,31.25,2023,224,23.25
29.0,31.875,2023,224,21.34
29.0,32.5,2023,224,23.18
29.0,33.125,2023,224,24.71
29.0,33.75,2023,224,18.89
29.5,25.625,2023,224,22.25
29.5,26.25,2023,224,21.82
29.5,26.875,2023,224,23.09
29.5,27.5,2023,224,22.78
29.5,28.125,2023,224,21.97
29.5,28.75,2023,224,21.26
29.5,29.375,2023,224,21.56
29.5,30.0,2023,224,22.54
29.5,30.625,2023,224,23.78
29.5,31.25,2023,224,23.4
29.5,31.875,2023,224,21.0
29.5,32.5,2023,224,23.81
29.5,33.125,2023,224,21.17
29.5,33.75,2023,224,19.69
30.0,25.625,2023,224,20.98
30.0,26.25,2023,224,20.67
30.0,26.875,2023,224,21.76
30.0,27.5,2023,224,22.86
30.0,28.125,2023,224,22.73
30.0,28.75,2023,224,22.31
30.0,29.375,2023,224,22.3
30.0,30.0,2023,224,22.82
30.0,30.625,2023,224,23.75
30.0,31.25,2023,224,23.68
30.0,31.875,2023,224,22.5
30.0,32.5,2023,224,24.03
30.0,33.125,2023,224,20.77
30.0,33.75,2023,224,21.5
30.5,25.625,2023,224,20.03
30.5,26.25,2023,224,19.92
30.5,26.875,2023,224,20.68
30.5,27.5,2023,224,21.51
30.5,28.125,2023,224,22.47
30.5,28.75,2023,224,23.03
30.5,29.375,2023,224,23.11
30.5,30.0,2023,224,23.84
30.5,30.625,2023,224,24.76
30.5,31.25,2023,224,24.61
30.5,31.875,2023,224,24.5
30.5,32.5,2023,224,24.22
30.5,33.125,2023,224,22.57
30.5,33.75,2023,224,22.56
31.0,25.625,2023,224,20.07
31.0,26.25,2023,224,20.53
31.0,26.875,2023,224,20.92
31.0,27.5,2023,224,23.23
31.0,28.125,2023,224,24.26
31.0,28.75,2023,224,25.18
31.0,29.375,2023,224,25.78
31.0,30.0,2023,224,25.04
31.0,30.625,2023,224,25.02
31.0,31.25,2023,224,25.07
31.0,31.875,2023,224,25.58
31.0,32.5,2023,224,25.36
31.0,33.125,2023,224,25.13
31.0,33.75,2023,224,24.58
31.5,25.625,2023,224,23.88
31.5,26.25,2023,224,24.46
31.5,26.875,2023,224,25.86
31.5,27.5,2023,224,26.42
31.5,28.125,2023,224,26.95
31.5,28.75,2023,224,26.76
31.5,29.375,2023,224,26.5
31.5,30.0,2023,224,25.98
31.5,30.625,2023,224,25.89
31.5,31.25,2023,224,26.07
31.5,31.875,2023,224,26.22
31.5,32.5,2023,224,26.33
31.5,33.125,2023,224,26.29
31.5,33.75,2023,224,26.08
23.0,25.625,2023,225,22.57
23.0,26.25,2023,225,21.77
23.0,26.875,2023,225,23.71
23.0,27.5,2023,225,23.8
23.0,28.125,2023,225,24.15
23.0,28.75,2023,225,24.57
23.0,29.375,2023,225,24.63
23.0,30.0,2023,225,24.87
23.0,30.625,2023,225,24.6
23.0,31.25,2023,225,24.54
23.0,31.875,2023,225,25.2
23.0,32.5,2023,225,25.77
23.0,33.125,2023,225,25.74
23.0,33.75,2023,225,25.27
23.5,25.625,2023,225,21.79
23.5,26.25,2023,225,19.6
23.5,26.875,2023,225,21.85
23.5,27.5,2023,225,22.82
23.5,28.125,2023,225,23.73
23.5,28.75,2023,225,24.07
23.5,29.375,2023,225,24.21
23.5,30.0,2023,225,24.57
23.5,30.625,2023,225,24.34
23.5,31.25,2023,225,24.16
23.5,31.875,2023,225,24.76
23.5,32.5,2023,225,26.07
23.5,33.125,2023,225,25.77
23.5,33.75,2023,225,25.3
24.0,25.625,2023,225,20.38
24.0,26.25,2023,225,19.37
24.0,26.875,2023,225,20.96
24.0,27.5,2023,225,22.49
24.0,28.125,2023,225,23.26
24.0,28.75,2023,225,23.65
24.0,29.375,2023,225,23.54
24.0,30.0,2023,225,24.13
24.0,30.625,2023,225,24.04
24.0,31.25,2023,225,23.59
24.0,31.875,2023,225,24.02
24.0,32.5,2023,225,25.84
24.0,33.125,2023,225,25.73
24.0,33.75,2023,225,26.37
24.5,25.625,2023,225,20.76
24.5,26.25,2023,225,20.37
24.5,26.875,2023,225,20.54
24.5,27.5,2023,225,21.87
24.5,28.125,2023,225,22.8
24.5,28.75,2023,225,23.09
24.5,29.375,2023,225,22.84
24.5,30.0,2023,225,24.16
24.5,30.625,2023,225,24.6
24.5,31.25,2023,225,23.26
24.5,31.875,2023,225,23.8
24.5,32.5,2023,225,25.82
24.5,33.125,2023,225,26.38
24.5,33.75,2023,225,27.12
25.0,25.625,2023,225,21.16
25.0,26.25,2023,225,20.96
25.0,26.875,2023,225,20.87
25.0,27.5,2023,225,21.88
25.0,28.125,2023,225,22.52
25.0,28.75,2023,225,22.48
25.0,29.375,2023,225,23.13
25.0,30.0,2023,225,24.7
25.0,30.625,2023,225,24.98
25.0,31.25,2023,225,22.96
25.0,31.875,2023,225,23.29
25.0,32.5,2023,225,25.6
25.0,33.125,2023,225,26.46
25.0,33.75,2023,225,26.89
25.5,25.625,2023,225,21.6
25.5,26.25,2023,225,21.54
25.5,26.875,2023,225,21.65
25.5,27.5,2023,225,22.01
25.5,28.125,2023,225,22.76
25.5,28.75,2023,225,23.04
25.5,29.375,2023,225,22.57
25.5,30.0,2023,225,22.57
25.5,30.625,2023,225,24.15
25.5,31.25,2023,225,22.45
25.5,31.875,2023,225,23.49
25.5,32.5,2023,225,25.55
25.5,33.125,2023,225,25.65
25.5,33.75,2023,225,26.36
26.0,25.625,2023,225,22.13
26.0,26.25,2023,225,22.16
26.0,26.875,2023,225,22.07
26.0,27.5,2023,225,22.13
26.0,28.125,2023,225,22.45
26.0,28.75,2023,225,22.24
26.0,29.375,2023,225,21.85
26.0,30.0,2023,225,21.96
26.0,30.625,2023,225,22.73
26.0,31.25,2023,225,22.54
26.0,31.875,2023,225,24.35
26.0,32.5,2023,225,25.55
26.0,33.125,2023,225,26.88
26.0,33.75,2023,225,27.02
26.5,25.625,2023,225,22.76
26.5,26.25,2023,225,22.52
26.5,26.875,2023,225,21.99
26.5,27.5,2023,225,21.82
26.5,28.125,2023,225,22.26
26.5,28.75,2023,225,22.4
26.5,29.375,2023,225,21.71
26.5,30.0,2023,225,21.99
26.5,30.625,2023,225,22.57
26.5,31.25,2023,225,23.27
26.5,31.875,2023,225,24.73
26.5,32.5,2023,225,25.04
26.5,33.125,2023,225,26.24
26.5,33.75,2023,225,27.56
27.0,25.625,2023,225,23.12
27.0,26.25,2023,225,22.3
27.0,26.875,2023,225,21.99
27.0,27.5,2023,225,21.68
27.0,28.125,2023,225,22.71
27.0,28.75,2023,225,22.2
27.0,29.375,2023,225,21.4
27.0,30.0,2023,225,22.13
27.0,30.625,2023,225,22.79
27.0,31.25,2023,225,24.46
27.0,31.875,2023,225,22.95
27.0,32.5,2023,225,24.16
27.0,33.125,2023,225,24.26
27.0,33.75,2023,225,26.45
27.5,25.625,2023,225,22.96
27.5,26.25,2023,225,22.54
27.5,26.875,2023,225,22.1
27.5,27.5,2023,225,21.65
27.5,28.125,2023,225,22.21
27.5,28.75,2023,225,21.43
27.5,29.375,2023,225,21.18
27.5,30.0,2023,225,22.45
27.5,30.625,2023,225,23.35
27.5,31.25,2023,225,23.57
27.5,31.875,2023,225,22.73
27.5,32.5,2023,225,22.71
27.5,33.125,2023,225,23.46
27.5,33.75,2023,225,27.63
28.0,25.625,2023,225,22.82
28.0,26.25,2023,225,22.46
28.0,26.875,2023,225,21.91
28.0,27.5,2023,225,21.71
28.0,28.125,2023,225,21.45
28.0,28.75,2023,225,21.23
28.0,29.375,2023,225,21.16
28.0,30.0,2023,225,22.57
28.0,30.625,2023,225,23.35
28.0,31.25,2023,225,23.16
28.0,31.875,2023,225,21.93
28.0,32.5,2023,225,21.1
28.0,33.125,2023,225,24.45
28.0,33.75,2023,225,27.13
28.5,25.625,2023,225,22.77
28.5,26.25,2023,225,22.62
28.5,26.875,2023,225,22.34
28.5,27.5,2023,225,22.02
28.5,28.125,2023,225,21.07
28.5,28.75,2023,225,21.05
28.5,29.375,2023,225,21.16
28.5,30.0,2023,225,22.1
28.5,30.625,2023,225,23.34
28.5,31.25,2023,225,23.23
28.5,31.875,2023,225,21.27
28.5,32.5,2023,225,20.9
28.5,33.125,2023,225,26.73
28.5,33.75,2023,225,25.07
29.0,25.625,2023,225,23.16
29.0,26.25,2023,225,23.2
29.0,26.875,2023,225,23.55
29.0,27.5,2023,225,23.1
29.0,28.125,2023,225,21.71
29.0,28.75,2023,225,20.7
29.0,29.375,2023,225,20.98
29.0,30.0,2023,225,21.41
29.0,30.625,2023,225,23.18
29.0,31.25,2023,225,23.4
29.0,31.875,2023,225,21.2
29.0,32.5,2023,225,23.46
29.0,33.125,2023,225,25.51
29.0,33.75,2023,225,22.02
29.5,25.625,2023,225,22.95
29.5,26.25,2023,225,22.55
29.5,26.875,2023,225,23.79
29.5,27.5,2023,225,23.29
29.5,28.125,2023,225,21.88
29.5,28.75,2023,225,20.74
29.5,29.375,2023,225,20.68
29.5,30.0,2023,225,20.68
29.5,30.625,2023,225,22.87
29.5,31.25,2023,225,23.43
29.5,31.875,2023,225,20.62
29.5,32.5,2023,225,23.82
29.5,33.125,2023,225,21.53
29.5,33.75,2023,225,20.16
30.0,25.625,2023,225,22.26
30.0,26.25,2023,225,21.82
30.0,26.875,2023,225,22.63
30.0,27.5,2023,225,23.21
30.0,28.125,2023,225,22.15
30.0,28.75,2023,225,21.96
30.0,29.375,2023,225,21.46
30.0,30.0,2023,225,21.09
30.0,30.625,2023,225,22.43
30.0,31.25,2023,225,23.6
30.0,31.875,2023,225,21.95
30.0,32.5,2023,225,23.6
30.0,33.125,2023,225,20.45
30.0,33.75,2023,225,21.63
30.5,25.625,2023,225,21.54
30.5,26.25,2023,225,21.2
30.5,26.875,2023,225,21.37
30.5,27.5,2023,225,21.24
30.5,28.125,2023,225,21.55
30.5,28.75,2023,225,22.46
30.5,29.375,2023,225,22.35
30.5,30.0,2023,225,22.2
30.5,30.625,2023,225,23.3
30.5,31.25,2023,225,24.3
30.5,31.875,2023,225,24.17
30.5,32.5,2023,225,23.19
30.5,33.125,2023,225,22.33
30.5,33.75,2023,225,22.69
31.0,25.625,2023,225,21.21
31.0,26.25,2023,225,21.27
31.0,26.875,2023,225,21.15
31.0,27.5,2023,225,22.52
31.0,28.125,2023,225,23.49
31.0,28.75,2023,225,24.85
31.0,29.375,2023,225,25.74
31.0,30.0,2023,225,24.08
31.0,30.625,2023,225,23.72
31.0,31.25,2023,225,24.6
31.0,31.875,2023,225,25.27
31.0,32.5,2023,225,25.32
31.0,33.125,2023,225,25.63
31.0,33.75,2023,225,25.63
31.5,25.625,2023,225,24.09
31.5,26.25,2023,225,24.12
31.5,26.875,2023,225,25.09
31.5,27.5,2023,225,26.02
31.5,28.125,2023,225,26.8
31.5,28.75,2023,225,26.65
31.5,29.375,2023,225,26.49
31.5,30.0,2023,225,26.1
31.5,30.625,2023,225,25.87
31.5,31.25,2023,225,26.1
31.5,31.875,2023,225,26.35
31.5,32.5,2023,225,26.38
31.5,33.125,2023,225,26.96
31.5,33.75,2023,225,27.01
23.0,25.625,2023,226,21.22
23.0,26.25,2023,226,20.53
23.0,26.875,2023,226,22.56
23.0,27.5,2023,226,23.08
23.0,28.125,2023,226,23.8
23.0,28.75,2023,226,24.6
23.0,29.375,2023,226,25.25
23.0,30.0,2023,226,25.28
23.0,30.625,2023,226,25.27
23.0,31.25,2023,226,26.38
23.0,31.875,2023,226,26.47
23.0,32.5,2023,226,26.56
23.0,33.125,2023,226,26.56
23.0,33.75,2023,226,26.72
23.5,25.625,2023,226,20.8
23.5,26.25,2023,226,18.99
23.5,26.875,2023,226,21.22
23.5,27.5,2023,226,22.14
23.5,28.125,2023,226,23.02
23.5,28.75,2023,226,23.99
23.5,29.375,2023,226,24.41
23.5,30.0,2023,226,24.69
23.5,30.625,2023,226,24.72
23.5,31.25,2023,226,25.33
23.5,31.875,2023,226,25.55
23.5,32.5,2023,226,26.55
23.5,33.125,2023,226,26.36
23.5,33.75,2023,226,26.13
24.0,25.625,2023,226,20.45
24.0,26.25,2023,226,19.83
24.0,26.875,2023,226,20.44
24.0,27.5,2023,226,21.72
24.0,28.125,2023,226,22.45
24.0,28.75,2023,226,23.42
24.0,29.375,2023,226,23.45
24.0,30.0,2023,226,23.92
24.0,30.625,2023,226,23.78
24.0,31.25,2023,226,24.02
24.0,31.875,2023,226,24.45
24.0,32.5,2023,226,25.95
24.0,33.125,2023,226,25.75
24.0,33.75,2023,226,26.49
24.5,25.625,2023,226,21.95
24.5,26.25,2023,226,21.19
24.5,26.875,2023,226,20.25
24.5,27.5,2023,226,21.2
24.5,28.125,2023,226,22.14
24.5,28.75,2023,226,22.78
24.5,29.375,2023,226,22.66
24.5,30.0,2023,226,23.38
24.5,30.625,2023,226,23.38
24.5,31.25,2023,226,22.81
24.5,31.875,2023,226,23.7
24.5,32.5,2023,226,25.67
24.5,33.125,2023,226,25.94
24.5,33.75,2023,226,26.63
25.0,25.625,2023,226,22.89
25.0,26.25,2023,226,21.95
25.0,26.875,2023,226,21.1
25.0,27.5,2023,226,21.52
25.0,28.125,2023,226,22.27
25.0,28.75,2023,226,22.45
25.0,29.375,2023,226,22.83
25.0,30.0,2023,226,23.7
25.0,30.625,2023,226,23.6
25.0,31.25,2023,226,22.22
25.0,31.875,2023,226,23.03
25.0,32.5,2023,226,25.13
25.0,33.125,2023,226,25.67
25.0,33.75,2023,226,26.53
25.5,25.625,2023,226,23.33
25.5,26.25,2023,226,22.6
25.5,26.875,2023,226,22.14
25.5,27.5,2023,226,22.16
25.5,28.125,2023,226,23.02
25.5,28.75,2023,226,23.05
25.5,29.375,2023,226,21.91
25.5,30.0,2023,226,21.92
25.5,30.625,2023,226,23.38
25.5,31.25,2023,226,21.97
25.5,31.875,2023,226,23.0
25.5,32.5,2023,226,24.89
25.5,33.125,2023,226,25.02
25.5,33.75,2023,226,26.34
26.0,25.625,2023,226,23.17
26.0,26.25,2023,226,22.91
26.0,26.875,2023,226,22.66
26.0,27.5,2023,226,22.83
26.0,28.125,2023,226,22.75
26.0,28.75,2023,226,21.91
26.0,29.375,2023,226,20.91
26.0,30.0,2023,226,21.11
26.0,30.625,2023,226,22.66
26.0,31.25,2023,226,22.78
26.0,31.875,2023,226,24.67
26.0,32.5,2023,226,25.45
26.0,33.125,2023,226,26.33
26.0,33.75,2023,226,26.91
26.5,25.625,2023,226,23.0
26.5,26.25,2023,226,22.77
26.5,26.875,2023,226,22.67
26.5,27.5,2023,226,22.61
26.5,28.125,2023,226,22.13
26.5,28.75,2023,226,21.86
26.5,29.375,2023,226,21.0
26.5,30.0,2023,226,21.44
26.5,30.625,2023,226,22.58
26.5,31.25,2023,226,23.36
26.5,31.875,2023,226,25.5
26.5,32.5,2023,226,25.06
26.5,33.125,2023,226,26.02
26.5,33.75,2023,226,28.2
27.0,25.625,2023,226,23.0
27.0,26.25,2023,226,22.45
27.0,26.875,2023,226,22.64
27.0,27.5,2023,226,21.99
27.0,28.125,2023,226,22.45
27.0,28.75,2023,226,21.8
27.0,29.375,2023,226,20.99
27.0,30.0,2023,226,21.8
27.0,30.625,2023,226,22.5
27.0,31.25,2023,226,24.6
27.0,31.875,2023,226,23.44
27.0,32.5,2023,226,24.56
27.0,33.125,2023,226,25.33
27.0,33.75,2023,226,28.03
27.5,25.625,2023,226,22.95
27.5,26.25,2023,226,22.83
27.5,26.875,2023,226,22.49
27.5,27.5,2023,226,21.69
27.5,28.125,2023,226,22.02
27.5,28.75,2023,226,21.05
27.5,29.375,2023,226,21.03
27.5,30.0,2023,226,21.85
27.5,30.625,2023,226,23.19
27.5,31.25,2023,226,24.03
27.5,31.875,2023,226,23.05
27.5,32.5,2023,226,24.16
27.5,33.125,2023,226,25.47
27.5,33.75,2023,226,28.61
28.0,25.625,2023,226,23.14
28.0,26.25,2023,226,22.83
28.0,26.875,2023,226,22.27
28.0,27.5,2023,226,21.88
28.0,28.125,2023,226,21.49
28.0,28.75,2023,226,21.31
28.0,29.375,2023,226,21.13
28.0,30.0,2023,226,21.85
28.0,30.625,2023,226,23.3
28.0,31.25,2023,226,23.63
28.0,31.875,2023,226,22.78
28.0,32.5,2023,226,23.13
28.0,33.125,2023,226,26.03
28.0,33.75,2023,226,27.7
28.5,25.625,2023,226,23.02
28.5,26.25,2023,226,22.88
28.5,26.875,2023,226,22.64
28.5,27.5,2023,226,22.27
28.5,28.125,2023,226,21.31
28.5,28.75,2023,226,21.14
28.5,29.375,2023,226,20.99
28.5,30.0,2023,226,21.33
28.5,30.625,2023,226,23.14
28.5,31.25,2023,226,23.66
28.5,31.875,2023,226,22.77
28.5,32.5,2023,226,22.58
28.5,33.125,2023,226,27.36
28.5,33.75,2023,226,25.62
29.0,25.625,2023,226,22.99
29.0,26.25,2023,226,23.24
29.0,26.875,2023,226,23.75
29.0,27.5,2023,226,23.38
29.0,28.125,2023,226,21.95
29.0,28.75,2023,226,20.86
29.0,29.375,2023,226,20.39
29.0,30.0,2023,226,20.83
29.0,30.625,2023,226,23.19
29.0,31.25,2023,226,23.67
29.0,31.875,2023,226,22.47
29.0,32.5,2023,226,24.5
29.0,33.125,2023,226,26.74
29.0,33.75,2023,226,23.5
29.5,25.625,2023,226,22.44
29.5,26.25,2023,226,22.33
29.5,26.875,2023,226,23.89
29.5,27.5,2023,226,23.52
29.5,28.125,2023,226,22.22
29.5,28.75,2023,226,20.72
29.5,29.375,2023,226,19.94
29.5,30.0,2023,226,20.36
29.5,30.625,2023,226,22.8
29.5,31.25,2023,226,23.2
29.5,31.875,2023,226,21.19
29.5,32.5,2023,226,24.42
29.5,33.125,2023,226,23.27
29.5,33.75,2023,226,22.52
30.0,25.625,2023,226,21.33
30.0,26.25,2023,226,21.19
30.0,26.875,2023,226,22.2
30.0,27.5,2023,226,23.05
30.0,28.125,2023,226,22.22
30.0,28.75,2023,226,21.33
30.0,29.375,2023,226,20.6
30.0,30.0,2023,226,20.78
30.0,30.625,2023,226,22.13
30.0,31.25,2023,226,22.94
30.0,31.875,2023,226,22.1
30.0,32.5,2023,226,24.49
30.0,33.125,2023,226,22.22
30.0,33.75,2023,226,23.63
30.5,25.625,2023,226,20.41
30.5,26.25,2023,226,20.02
30.5,26.875,2023,226,20.17
30.5,27.5,2023,226,20.41
30.5,28.125,2023,226,21.1
30.5,28.75,2023,226,21.47
30.5,29.375,2023,226,21.52
30.5,30.0,2023,226,21.97
30.5,30.625,2023,226,22.94
30.5,31.25,2023,226,23.52
30.5,31.875,2023,226,23.69
30.5,32.5,2023,226,24.49
30.5,33.125,2023,226,23.38
30.5,33.75,2023,226,24.16
31.0,25.625,2023,226,19.95
31.0,26.25,2023,226,19.78
31.0,26.875,2023,226,19.77
31.0,27.5,2023,226,21.83
31.0,28.125,2023,226,23.06
31.0,28.75,2023,226,24.22
31.0,29.375,2023,226,25.16
31.0,30.0,2023,226,23.67
31.0,30.625,2023,226,23.34
31.0,31.25,2023,226,23.49
31.0,31.875,2023,226,24.95
31.0,32.5,2023,226,25.93
31.0,33.125,2023,226,26.05
31.0,33.75,2023,226,26.05
31.5,25.625,2023,226,23.25
31.5,26.25,2023,226,23.44
31.5,26.875,2023,226,24.67
31.5,27.5,2023,226,25.5
31.5,28.125,2023,226,26.37
31.5,28.75,2023,226,26.26
31.5,29.375,2023,226,26.27
31.5,30.0,2023,226,25.94
31.5,30.625,2023,226,25.45
31.5,31.25,2023,226,25.84
31.5,31.875,2023,226,26.56
31.5,32.5,2023,226,26.81
31.5,33.125,2023,226,27.14
31.5,33.75,2023,226,27.14
23.0,25.625,2023,227,22.21
23.0,26.25,2023,227,21.6
23.0,26.875,2023,227,23.36
23.0,27.5,2023,227,23.53
23.0,28.125,2023,227,23.89
23.0,28.75,2023,227,24.69
23.0,29.375,2023,227,24.91
23.0,30.0,2023,227,25.47
23.0,30.625,2023,227,25.92
23.0,31.25,2023,227,26.33
23.0,31.875,2023,227,26.53
23.0,32.5,2023,227,27.07
23.0,33.125,2023,227,27.82
23.0,33.75,2023,227,27.55
23.5,25.625,2023,227,21.53
23.5,26.25,2023,227,19.77
23.5,26.875,2023,227,21.91
23.5,27.5,2023,227,22.75
23.5,28.125,2023,227,23.64
23.5,28.75,2023,227,24.39
23.5,29.375,2023,227,24.57
23.5,30.0,2023,227,25.24
23.5,30.625,2023,227,25.42
23.5,31.25,2023,227,25.28
23.5,31.875,2023,227,25.39
23.5,32.5,2023,227,27.24
23.5,33.125,2023,227,27.72
23.5,33.75,2023,227,27.19
24.0,25.625,2023,227,20.5
24.0,26.25,2023,227,19.69
24.0,26.875,2023,227,21.05
24.0,27.5,2023,227,22.46
24.0,28.125,2023,227,23.25
24.0,28.75,2023,227,24.0
24.0,29.375,2023,227,24.1
24.0,30.0,2023,227,24.78
24.0,30.625,2023,227,24.94
24.0,31.25,2023,227,24.16
24.0,31.875,2023,227,24.49
24.0,32.5,2023,227,26.53
24.0,33.125,2023,227,27.08
24.0,33.75,2023,227,27.69
24.5,25.625,2023,227,21.21
24.5,26.25,2023,227,20.55
24.5,26.875,2023,227,20.57
24.5,27.5,2023,227,21.83
24.5,28.125,2023,227,23.0
24.5,28.75,2023,227,23.71
24.5,29.375,2023,227,23.67
24.5,30.0,2023,227,24.58
24.5,30.625,2023,227,24.57
24.5,31.25,2023,227,23.24
24.5,31.875,2023,227,24.16
24.5,32.5,2023,227,25.91
24.5,33.125,2023,227,27.22
24.5,33.75,2023,227,28.17
25.0,25.625,2023,227,21.63
25.0,26.25,2023,227,21.08
25.0,26.875,2023,227,21.07
25.0,27.5,2023,227,22.16
25.0,28.125,2023,227,23.13
25.0,28.75,2023,227,23.5
25.0,29.375,2023,227,23.91
25.0,30.0,2023,227,24.52
25.0,30.625,2023,227,24.33
25.0,31.25,2023,227,22.88
25.0,31.875,2023,227,23.49
25.0,32.5,2023,227,25.69
25.0,33.125,2023,227,27.08
25.0,33.75,2023,227,27.67
25.5,25.625,2023,227,21.92
25.5,26.25,2023,227,21.69
25.5,26.875,2023,227,22.03
25.5,27.5,2023,227,22.69
25.5,28.125,2023,227,23.66
25.5,28.75,2023,227,23.88
25.5,29.375,2023,227,22.85
25.5,30.0,2023,227,22.52
25.5,30.625,2023,227,23.8
25.5,31.25,2023,227,22.47
25.5,31.875,2023,227,23.61
25.5,32.5,2023,227,25.89
25.5,33.125,2023,227,26.42
25.5,33.75,2023,227,27.02
26.0,25.625,2023,227,22.35
26.0,26.25,2023,227,22.28
26.0,26.875,2023,227,22.55
26.0,27.5,2023,227,23.0
26.0,28.125,2023,227,23.17
26.0,28.75,2023,227,22.53
26.0,29.375,2023,227,21.72
26.0,30.0,2023,227,21.57
26.0,30.625,2023,227,22.77
26.0,31.25,2023,227,22.77
26.0,31.875,2023,227,24.5
26.0,32.5,2023,227,26.0
26.0,33.125,2023,227,27.24
26.0,33.75,2023,227,27.52
26.5,25.625,2023,227,22.77
26.5,26.25,2023,227,22.49
26.5,26.875,2023,227,22.39
26.5,27.5,2023,227,22.55
26.5,28.125,2023,227,22.44
26.5,28.75,2023,227,22.32
26.5,29.375,2023,227,21.58
26.5,30.0,2023,227,21.78
26.5,30.625,2023,227,22.42
26.5,31.25,2023,227,23.25
26.5,31.875,2023,227,24.94
26.5,32.5,2023,227,25.14
26.5,33.125,2023,227,26.75
26.5,33.75,2023,227,28.05
27.0,25.625,2023,227,22.86
27.0,26.25,2023,227,22.1
27.0,26.875,2023,227,22.32
27.0,27.5,2023,227,22.17
27.0,28.125,2023,227,22.8
27.0,28.75,2023,227,22.19
27.0,29.375,2023,227,21.46
27.0,30.0,2023,227,22.22
27.0,30.625,2023,227,22.52
27.0,31.25,2023,227,24.41
27.0,31.875,2023,227,23.1
27.0,32.5,2023,227,24.57
27.0,33.125,2023,227,24.83
27.0,33.75,2023,227,27.08
27.5,25.625,2023,227,22.6
27.5,26.25,2023,227,22.42
27.5,26.875,2023,227,22.39
27.5,27.5,2023,227,22.07
27.5,28.125,2023,227,22.36
27.5,28.75,2023,227,21.42
27.5,29.375,2023,227,21.5
27.5,30.0,2023,227,22.5
27.5,30.625,2023,227,23.1
27.5,31.25,2023,227,23.72
27.5,31.875,2023,227,22.58
27.5,32.5,2023,227,23.64
27.5,33.125,2023,227,24.21
27.5,33.75,2023,227,28.02
28.0,25.625,2023,227,22.38
28.0,26.25,2023,227,22.41
28.0,26.875,2023,227,22.11
28.0,27.5,2023,227,21.92
28.0,28.125,2023,227,21.52
28.0,28.75,2023,227,21.33
28.0,29.375,2023,227,21.5
28.0,30.0,2023,227,22.13
28.0,30.625,2023,227,23.1
28.0,31.25,2023,227,23.24
28.0,31.875,2023,227,21.99
28.0,32.5,2023,227,21.83
28.0,33.125,2023,227,25.05
28.0,33.75,2023,227,28.32
28.5,25.625,2023,227,22.41
28.5,26.25,2023,227,22.44
28.5,26.875,2023,227,22.27
28.5,27.5,2023,227,21.97
28.5,28.125,2023,227,21.0
28.5,28.75,2023,227,20.94
28.5,29.375,2023,227,21.08
28.5,30.0,2023,227,21.41
28.5,30.625,2023,227,22.83
28.5,31.25,2023,227,23.11
28.5,31.875,2023,227,21.46
28.5,32.5,2023,227,21.49
28.5,33.125,2023,227,26.89
28.5,33.75,2023,227,24.56
29.0,25.625,2023,227,22.67
29.0,26.25,2023,227,22.77
29.0,26.875,2023,227,23.21
29.0,27.5,2023,227,22.88
29.0,28.125,2023,227,21.52
29.0,28.75,2023,227,20.47
29.0,29.375,2023,227,20.28
29.0,30.0,2023,227,20.64
29.0,30.625,2023,227,22.77
29.0,31.25,2023,227,23.03
29.0,31.875,2023,227,21.27
29.0,32.5,2023,227,23.55
29.0,33.125,2023,227,26.05
29.0,33.75,2023,227,21.49
29.5,25.625,2023,227,22.38
29.5,26.25,2023,227,21.99
29.5,26.875,2023,227,23.25
29.5,27.5,2023,227,22.89
29.5,28.125,2023,227,21.63
29.5,28.75,2023,227,20.24
29.5,29.375,2023,227,19.75
29.5,30.0,2023,227,20.16
