-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
31.5,33.125,2022,93,16.92
31.5,33.75,2022,93,16.34
23.0,25.625,2022,94,16.93
23.0,26.25,2022,94,16.19
23.0,26.875,2022,94,17.9
23.0,27.5,2022,94,18.54
23.0,28.125,2022,94,19.09
23.0,28.75,2022,94,19.54
23.0,29.375,2022,94,19.64
23.0,30.0,2022,94,20.78
23.0,30.625,2022,94,20.09
23.0,31.25,2022,94,20.71
23.0,31.875,2022,94,21.86
23.0,32.5,2022,94,22.09
23.0,33.125,2022,94,21.84
23.0,33.75,2022,94,21.71
23.5,25.625,2022,94,17.13
23.5,26.25,2022,94,14.38
23.5,26.875,2022,94,16.03
23.5,27.5,2022,94,17.05
23.5,28.125,2022,94,18.46
23.5,28.75,2022,94,19.53
23.5,29.375,2022,94,19.78
23.5,30.0,2022,94,20.25
23.5,30.625,2022,94,19.98
23.5,31.25,2022,94,21.2
23.5,31.875,2022,94,21.84
23.5,32.5,2022,94,21.89
23.5,33.125,2022,94,21.89
23.5,33.75,2022,94,20.79
24.0,25.625,2022,94,15.29
24.0,26.25,2022,94,13.68
24.0,26.875,2022,94,14.7
24.0,27.5,2022,94,16.07
24.0,28.125,2022,94,17.36
24.0,28.75,2022,94,18.87
24.0,29.375,2022,94,19.5
24.0,30.0,2022,94,19.51
24.0,30.625,2022,94,19.17
24.0,31.25,2022,94,21.14
24.0,31.875,2022,94,20.96
24.0,32.5,2022,94,21.23
24.0,33.125,2022,94,21.54
24.0,33.75,2022,94,21.12
24.5,25.625,2022,94,14.25
24.5,26.25,2022,94,13.86
24.5,26.875,2022,94,13.84
24.5,27.5,2022,94,15.04
24.5,28.125,2022,94,16.36
24.5,28.75,2022,94,17.61
24.5,29.375,2022,94,18.06
24.5,30.0,2022,94,18.5
24.5,30.625,2022,94,18.4
24.5,31.25,2022,94,20.65
24.5,31.875,2022,94,20.79
24.5,32.5,2022,94,20.65
24.5,33.125,2022,94,21.65
24.5,33.75,2022,94,21.48
25.0,25.625,2022,94,14.88
25.0,26.25,2022,94,14.31
25.0,26.875,2022,94,14.05
25.0,27.5,2022,94,14.51
25.0,28.125,2022,94,15.34
25.0,28.75,2022,94,16.07
25.0,29.375,2022,94,17.57
25.0,30.0,2022,94,18.95
25.0,30.625,2022,94,17.93
25.0,31.25,2022,94,20.25
25.0,31.875,2022,94,20.17
25.0,32.5,2022,94,20.37
25.0,33.125,2022,94,21.46
25.0,33.75,2022,94,22.03
25.5,25.625,2022,94,13.6
25.5,26.25,2022,94,14.28
25.5,26.875,2022,94,14.54
25.5,27.5,2022,94,14.46
25.5,28.125,2022,94,14.88
25.5,28.75,2022,94,15.66
25.5,29.375,2022,94,16.94
25.5,30.0,2022,94,17.68
25.5,30.625,2022,94,17.46
25.5,31.25,2022,94,18.48
25.5,31.875,2022,94,19.37
25.5,32.5,2022,94,20.14
25.5,33.125,2022,94,22.1
25.5,33.75,2022,94,22.11
26.0,25.625,2022,94,13.09
26.0,26.25,2022,94,13.43
26.0,26.875,2022,94,13.57
26.0,27.5,2022,94,14.03
26.0,28.125,2022,94,14.39
26.0,28.75,2022,94,14.0
26.0,29.375,2022,94,14.6
26.0,30.0,2022,94,14.66
26.0,30.625,2022,94,15.43
26.0,31.25,2022,94,16.76
26.0,31.875,2022,94,18.56
26.0,32.5,2022,94,20.26
26.0,33.125,2022,94,23.53
26.0,33.75,2022,94,21.65
26.5,25.625,2022,94,13.04
26.5,26.25,2022,94,13.19
26.5,26.875,2022,94,13.12
26.5,27.5,2022,94,12.96
26.5,28.125,2022,94,12.73
26.5,28.75,2022,94,12.75
26.5,29.375,2022,94,13.56
26.5,30.0,2022,94,13.36
26.5,30.625,2022,94,13.97
26.5,31.25,2022,94,15.35
26.5,31.875,2022,94,19.15
26.5,32.5,2022,94,19.89
26.5,33.125,2022,94,21.78
26.5,33.75,2022,94,20.79
27.0,25.625,2022,94,13.0
27.0,26.25,2022,94,12.85
27.0,26.875,2022,94,12.94
27.0,27.5,2022,94,12.68
27.0,28.125,2022,94,12.56
27.0,28.75,2022,94,12.96
27.0,29.375,2022,94,12.9
27.0,30.0,2022,94,12.25
27.0,30.625,2022,94,13.03
27.0,31.25,2022,94,16.4
27.0,31.875,2022,94,19.21
27.0,32.5,2022,94,18.92
27.0,33.125,2022,94,18.92
27.0,33.75,2022,94,19.68
27.5,25.625,2022,94,12.64
27.5,26.25,2022,94,12.51
27.5,26.875,2022,94,12.89
27.5,27.5,2022,94,12.84
27.5,28.125,2022,94,12.99
27.5,28.75,2022,94,13.08
27.5,29.375,2022,94,12.28
27.5,30.0,2022,94,11.82
27.5,30.625,2022,94,12.87
27.5,31.25,2022,94,15.57
27.5,31.875,2022,94,19.65
27.5,32.5,2022,94,18.96
27.5,33.125,2022,94,17.81
27.5,33.75,2022,94,21.06
28.0,25.625,2022,94,12.35
28.0,26.25,2022,94,12.23
28.0,26.875,2022,94,12.57
28.0,27.5,2022,94,12.92
28.0,28.125,2022,94,13.24
28.0,28.75,2022,94,13.14
28.0,29.375,2022,94,12.18
28.0,30.0,2022,94,12.31
28.0,30.625,2022,94,12.97
28.0,31.25,2022,94,15.25
28.0,31.875,2022,94,18.79
28.0,32.5,2022,94,17.62
28.0,33.125,2022,94,17.43
28.0,33.75,2022,94,21.4
28.5,25.625,2022,94,11.79
28.5,26.25,2022,94,11.42
28.5,26.875,2022,94,11.28
28.5,27.5,2022,94,12.1
28.5,28.125,2022,94,12.14
28.5,28.75,2022,94,13.03
28.5,29.375,2022,94,12.91
28.5,30.0,2022,94,12.78
28.5,30.625,2022,94,12.43
28.5,31.25,2022,94,14.88
28.5,31.875,2022,94,16.56
28.5,32.5,2022,94,14.94
28.5,33.125,2022,94,18.29
28.5,33.75,2022,94,18.57
29.0,25.625,2022,94,11.53
29.0,26.25,2022,94,11.05
29.0,26.875,2022,94,10.42
29.0,27.5,2022,94,11.58
29.0,28.125,2022,94,11.93
29.0,28.75,2022,94,12.68
29.0,29.375,2022,94,13.64
29.0,30.0,2022,94,12.88
29.0,30.625,2022,94,12.24
29.0,31.25,2022,94,15.96
29.0,31.875,2022,94,15.96
29.0,32.5,2022,94,14.53
29.0,33.125,2022,94,19.45
29.0,33.75,2022,94,13.77
29.5,25.625,2022,94,12.25
29.5,26.25,2022,94,11.15
29.5,26.875,2022,94,10.85
29.5,27.5,2022,94,11.07
29.5,28.125,2022,94,11.67
29.5,28.75,2022,94,12.17
29.5,29.375,2022,94,12.74
29.5,30.0,2022,94,12.5
29.5,30.625,2022,94,13.21
29.5,31.25,2022,94,15.56
29.5,31.875,2022,94,13.34
29.5,32.5,2022,94,13.65
29.5,33.125,2022,94,16.2
29.5,33.75,2022,94,11.9
30.0,25.625,2022,94,12.21
30.0,26.25,2022,94,11.43
30.0,26.875,2022,94,11.45
30.0,27.5,2022,94,11.95
30.0,28.125,2022,94,11.45
30.0,28.75,2022,94,11.71
30.0,29.375,2022,94,11.86
30.0,30.0,2022,94,11.82
30.0,30.625,2022,94,11.97
30.0,31.25,2022,94,13.08
30.0,31.875,2022,94,11.53
30.0,32.5,2022,94,13.0
30.0,33.125,2022,94,12.17
30.0,33.75,2022,94,10.28
30.5,25.625,2022,94,11.56
30.5,26.25,2022,94,10.96
30.5,26.875,2022,94,11.0
30.5,27.5,2022,94,10.93
30.5,28.125,2022,94,10.8
30.5,28.75,2022,94,10.91
30.5,29.375,2022,94,11.24
30.5,30.0,2022,94,11.33
30.5,30.625,2022,94,12.21
30.5,31.25,2022,94,12.93
30.5,31.875,2022,94,11.78
30.5,32.5,2022,94,13.04
30.5,33.125,2022,94,11.57
30.5,33.75,2022,94,10.23
31.0,25.625,2022,94,10.23
31.0,26.25,2022,94,10.05
31.0,26.875,2022,94,10.0
31.0,27.5,2022,94,11.45
31.0,28.125,2022,94,12.09
31.0,28.75,2022,94,13.46
31.0,29.375,2022,94,13.9
31.0,30.0,2022,94,12.21
31.0,30.625,2022,94,11.9
31.0,31.25,2022,94,12.25
31.0,31.875,2022,94,13.02
31.0,32.5,2022,94,13.69
31.0,33.125,2022,94,13.87
31.0,33.75,2022,94,12.61
31.5,25.625,2022,94,10.96
31.5,26.25,2022,94,12.71
31.5,26.875,2022,94,13.85
31.5,27.5,2022,94,15.06
31.5,28.125,2022,94,16.24
31.5,28.75,2022,94,16.37
31.5,29.375,2022,94,16.38
31.5,30.0,2022,94,15.85
31.5,30.625,2022,94,14.52
31.5,31.25,2022,94,14.52
31.5,31.875,2022,94,15.77
31.5,32.5,2022,94,17.28
31.5,33.125,2022,94,16.83
31.5,33.75,2022,94,16.35
23.0,25.625,2022,95,17.49
23.0,26.25,2022,95,16.0
23.0,26.875,2022,95,17.55
23.0,27.5,2022,95,18.14
23.0,28.125,2022,95,18.32
23.0,28.75,2022,95,19.08
23.0,29.375,2022,95,19.72
23.0,30.0,2022,95,19.46
23.0,30.625,2022,95,19.8
23.0,31.25,2022,95,21.43
23.0,31.875,2022,95,21.88
23.0,32.5,2022,95,20.82
23.0,33.125,2022,95,21.41
23.0,33.75,2022,95,21.13
23.5,25.625,2022,95,17.5
23.5,26.25,2022,95,15.13
23.5,26.875,2022,95,16.57
23.5,27.5,2022,95,17.29
23.5,28.125,2022,95,18.22
23.5,28.75,2022,95,19.11
23.5,29.375,2022,95,19.88
23.5,30.0,2022,95,19.29
23.5,30.625,2022,95,19.97
23.5,31.25,2022,95,21.75
23.5,31.875,2022,95,21.24
23.5,32.5,2022,95,20.66
23.5,33.125,2022,95,21.44
23.5,33.75,2022,95,19.74
24.0,25.625,2022,95,16.04
24.0,26.25,2022,95,15.29
24.0,26.875,2022,95,16.26
24.0,27.5,2022,95,17.17
24.0,28.125,2022,95,17.96
24.0,28.75,2022,95,18.87
24.0,29.375,2022,95,19.55
24.0,30.0,2022,95,18.44
24.0,30.625,2022,95,19.58
24.0,31.25,2022,95,21.36
24.0,31.875,2022,95,19.72
24.0,32.5,2022,95,19.32
24.0,33.125,2022,95,20.04
24.0,33.75,2022,95,20.35
24.5,25.625,2022,95,15.88
24.5,26.25,2022,95,16.0
24.5,26.875,2022,95,16.41
24.5,27.5,2022,95,17.14
24.5,28.125,2022,95,17.57
24.5,28.75,2022,95,17.93
24.5,29.375,2022,95,18.36
24.5,30.0,2022,95,17.73
24.5,30.625,2022,95,19.64
24.5,31.25,2022,95,20.72
24.5,31.875,2022,95,19.23
24.5,32.5,2022,95,18.56
24.5,33.125,2022,95,19.71
24.5,33.75,2022,95,20.85
25.0,25.625,2022,95,16.36
25.0,26.25,2022,95,16.43
25.0,26.875,2022,95,16.88
25.0,27.5,2022,95,17.39
25.0,28.125,2022,95,17.62
25.0,28.75,2022,95,17.01
25.0,29.375,2022,95,18.77
25.0,30.0,2022,95,19.08
25.0,30.625,2022,95,19.83
25.0,31.25,2022,95,20.11
25.0,31.875,2022,95,18.32
25.0,32.5,2022,95,18.23
25.0,33.125,2022,95,19.77
25.0,33.75,2022,95,21.61
25.5,25.625,2022,95,16.15
25.5,26.25,2022,95,16.4
25.5,26.875,2022,95,16.92
25.5,27.5,2022,95,17.38
25.5,28.125,2022,95,17.37
25.5,28.75,2022,95,16.85
25.5,29.375,2022,95,18.88
25.5,30.0,2022,95,17.68
25.5,30.625,2022,95,19.07
25.5,31.25,2022,95,17.98
25.5,31.875,2022,95,17.57
25.5,32.5,2022,95,17.18
25.5,33.125,2022,95,19.21
25.5,33.75,2022,95,21.43
26.0,25.625,2022,95,15.79
26.0,26.25,2022,95,16.07
26.0,26.875,2022,95,16.48
26.0,27.5,2022,95,17.02
26.0,28.125,2022,95,16.28
26.0,28.75,2022,95,16.0
26.0,29.375,2022,95,17.07
26.0,30.0,2022,95,16.28
26.0,30.625,2022,95,17.14
26.0,31.25,2022,95,16.98
26.0,31.875,2022,95,17.62
26.0,32.5,2022,95,17.94
26.0,33.125,2022,95,21.02
26.0,33.75,2022,95,20.55
26.5,25.625,2022,95,15.94
26.5,26.25,2022,95,16.24
26.5,26.875,2022,95,16.21
26.5,27.5,2022,95,16.51
26.5,28.125,2022,95,16.17
26.5,28.75,2022,95,16.16
26.5,29.375,2022,95,16.38
26.5,30.0,2022,95,16.18
26.5,30.625,2022,95,16.81
26.5,31.25,2022,95,17.18
26.5,31.875,2022,95,18.86
26.5,32.5,2022,95,19.47
26.5,33.125,2022,95,21.46
26.5,33.75,2022,95,20.04
27.0,25.625,2022,95,16.24
27.0,26.25,2022,95,16.25
27.0,26.875,2022,95,16.14
27.0,27.5,2022,95,15.94
27.0,28.125,2022,95,15.52
27.0,28.75,2022,95,16.92
27.0,29.375,2022,95,16.07
27.0,30.0,2022,95,16.23
27.0,30.625,2022,95,17.02
27.0,31.25,2022,95,17.95
27.0,31.875,2022,95,19.75
27.0,32.5,2022,95,18.61
27.0,33.125,2022,95,18.47
27.0,33.75,2022,95,19.43
27.5,25.625,2022,95,16.65
27.5,26.25,2022,95,16.55
27.5,26.875,2022,95,16.12
27.5,27.5,2022,95,15.52
27.5,28.125,2022,95,15.12
27.5,28.75,2022,95,15.97
27.5,29.375,2022,95,15.52
27.5,30.0,2022,95,15.18
27.5,30.625,2022,95,16.17
27.5,31.25,2022,95,18.48
27.5,31.875,2022,95,18.75
27.5,32.5,2022,95,17.76
27.5,33.125,2022,95,17.48
27.5,33.75,2022,95,20.96
28.0,25.625,2022,95,17.06
28.0,26.25,2022,95,16.53
28.0,26.875,2022,95,16.12
28.0,27.5,2022,95,15.71
28.0,28.125,2022,95,15.4
28.0,28.75,2022,95,15.03
28.0,29.375,2022,95,14.04
28.0,30.0,2022,95,13.29
28.0,30.625,2022,95,14.65
28.0,31.25,2022,95,17.3
28.0,31.875,2022,95,17.58
28.0,32.5,2022,95,15.97
28.0,33.125,2022,95,18.21
28.0,33.75,2022,95,21.27
28.5,25.625,2022,95,17.3
28.5,26.25,2022,95,16.36
28.5,26.875,2022,95,15.73
28.5,27.5,2022,95,15.69
28.5,28.125,2022,95,14.86
28.5,28.75,2022,95,13.81
28.5,29.375,2022,95,12.82
28.5,30.0,2022,95,12.36
28.5,30.625,2022,95,13.42
28.5,31.25,2022,95,16.03
28.5,31.875,2022,95,15.47
28.5,32.5,2022,95,14.21
28.5,33.125,2022,95,19.38
28.5,33.75,2022,95,16.58
29.0,25.625,2022,95,16.32
29.0,26.25,2022,95,15.29
29.0,26.875,2022,95,14.47
29.0,27.5,2022,95,15.0
29.0,28.125,2022,95,15.27
29.0,28.75,2022,95,14.15
29.0,29.375,2022,95,13.68
29.0,30.0,2022,95,12.45
29.0,30.625,2022,95,13.74
29.0,31.25,2022,95,16.15
29.0,31.875,2022,95,15.66
29.0,32.5,2022,95,15.35
29.0,33.125,2022,95,20.57
29.0,33.75,2022,95,14.01
29.5,25.625,2022,95,15.08
29.5,26.25,2022,95,14.19
29.5,26.875,2022,95,13.92
29.5,27.5,2022,95,13.16
29.5,28.125,2022,95,15.24
29.5,28.75,2022,95,15.16
29.5,29.375,2022,95,14.07
29.5,30.0,2022,95,12.64
29.5,30.625,2022,95,13.71
29.5,31.25,2022,95,17.2
29.5,31.875,2022,95,14.22
29.5,32.5,2022,95,16.22
29.5,33.125,2022,95,17.85
29.5,33.75,2022,95,12.34
30.0,25.625,2022,95,15.37
30.0,26.25,2022,95,14.17
30.0,26.875,2022,95,13.51
30.0,27.5,2022,95,12.7
30.0,28.125,2022,95,13.57
30.0,28.75,2022,95,15.3
30.0,29.375,2022,95,14.57
30.0,30.0,2022,95,13.54
30.0,30.625,2022,95,13.36
30.0,31.25,2022,95,15.28
30.0,31.875,2022,95,13.22
30.0,32.5,2022,95,15.25
30.0,33.125,2022,95,13.63
30.0,33.75,2022,95,11.69
30.5,25.625,2022,95,14.89
30.5,26.25,2022,95,13.69
30.5,26.875,2022,95,12.97
30.5,27.5,2022,95,12.04
30.5,28.125,2022,95,12.18
30.5,28.75,2022,95,13.52
30.5,29.375,2022,95,14.21
30.5,30.0,2022,95,13.25
30.5,30.625,2022,95,13.57
30.5,31.25,2022,95,14.01
30.5,31.875,2022,95,12.92
30.5,32.5,2022,95,14.54
30.5,33.125,2022,95,13.39
30.5,33.75,2022,95,11.99
31.0,25.625,2022,95,14.64
31.0,26.25,2022,95,14.57
31.0,26.875,2022,95,15.07
31.0,27.5,2022,95,13.93
31.0,28.125,2022,95,13.56
31.0,28.75,2022,95,14.79
31.0,29.375,2022,95,15.55
31.0,30.0,2022,95,13.47
31.0,30.625,2022,95,12.78
31.0,31.25,2022,95,12.67
31.0,31.875,2022,95,13.1
31.0,32.5,2022,95,14.51
31.0,33.125,2022,95,14.28
31.0,33.75,2022,95,13.98
31.5,25.625,2022,95,14.69
31.5,26.25,2022,95,15.77
31.5,26.875,2022,95,15.67
31.5,27.5,2022,95,15.97
31.5,28.125,2022,95,16.17
31.5,28.75,2022,95,16.6
31.5,29.375,2022,95,16.6
31.5,30.0,2022,95,16.05
31.5,30.625,2022,95,14.97
31.5,31.25,2022,95,15.18
31.5,31.875,2022,95,16.27
31.5,32.5,2022,95,17.51
31.5,33.125,2022,95,17.01
31.5,33.75,2022,95,16.69
23.0,25.625,2022,96,18.97
23.0,26.25,2022,96,17.31
23.0,26.875,2022,96,18.34
23.0,27.5,2022,96,18.36
23.0,28.125,2022,96,18.8
23.0,28.75,2022,96,19.73
23.0,29.375,2022,96,19.87
23.0,30.0,2022,96,19.58
23.0,30.625,2022,96,19.03
23.0,31.25,2022,96,20.23
23.0,31.875,2022,96,21.02
23.0,32.5,2022,96,20.34
23.0,33.125,2022,96,21.27
23.0,33.75,2022,96,21.31
23.5,25.625,2022,96,18.52
23.5,26.25,2022,96,15.82
23.5,26.875,2022,96,17.12
23.5,27.5,2022,96,17.59
23.5,28.125,2022,96,18.8
23.5,28.75,2022,96,20.14
23.5,29.375,2022,96,20.08
23.5,30.0,2022,96,19.27
23.5,30.625,2022,96,19.84
23.5,31.25,2022,96,21.66
23.5,31.875,2022,96,20.86
23.5,32.5,2022,96,20.06
23.5,33.125,2022,96,20.64
23.5,33.75,2022,96,19.45
24.0,25.625,2022,96,16.98
24.0,26.25,2022,96,15.77
24.0,26.875,2022,96,16.77
24.0,27.5,2022,96,17.6
24.0,28.125,2022,96,18.62
24.0,28.75,2022,96,20.05
24.0,29.375,2022,96,19.81
24.0,30.0,2022,96,18.44
24.0,30.625,2022,96,19.86
24.0,31.25,2022,96,21.16
24.0,31.875,2022,96,19.39
24.0,32.5,2022,96,18.76
24.0,33.125,2022,96,18.87
24.0,33.75,2022,96,20.12
24.5,25.625,2022,96,17.14
24.5,26.25,2022,96,17.28
24.5,26.875,2022,96,17.93
24.5,27.5,2022,96,18.27
24.5,28.125,2022,96,18.87
24.5,28.75,2022,96,19.25
24.5,29.375,2022,96,18.69
24.5,30.0,2022,96,17.82
24.5,30.625,2022,96,20.14
24.5,31.25,2022,96,20.66
24.5,31.875,2022,96,19.11
24.5,32.5,2022,96,18.16
24.5,33.125,2022,96,19.2
24.5,33.75,2022,96,21.3
25.0,25.625,2022,96,18.09
25.0,26.25,2022,96,18.98
25.0,26.875,2022,96,20.08
25.0,27.5,2022,96,20.19
25.0,28.125,2022,96,20.14
25.0,28.75,2022,96,19.55
25.0,29.375,2022,96,20.0
25.0,30.0,2022,96,19.64
25.0,30.625,2022,96,20.42
25.0,31.25,2022,96,20.05
25.0,31.875,2022,96,18.47
25.0,32.5,2022,96,18.2
25.0,33.125,2022,96,19.97
25.0,33.75,2022,96,21.39
25.5,25.625,2022,96,18.86
25.5,26.25,2022,96,20.89
25.5,26.875,2022,96,22.09
25.5,27.5,2022,96,22.08
25.5,28.125,2022,96,21.91
25.5,28.75,2022,96,20.59
25.5,29.375,2022,96,20.48
25.5,30.0,2022,96,19.22
25.5,30.625,2022,96,20.22
25.5,31.25,2022,96,18.66
25.5,31.875,2022,96,17.68
25.5,32.5,2022,96,17.46
25.5,33.125,2022,96,19.5
25.5,33.75,2022,96,20.61
26.0,25.625,2022,96,20.12
26.0,26.25,2022,96,21.83
26.0,26.875,2022,96,24.14
26.0,27.5,2022,96,23.99
26.0,28.125,2022,96,23.47
26.0,28.75,2022,96,21.58
26.0,29.375,2022,96,21.0
26.0,30.0,2022,96,20.06
26.0,30.625,2022,96,19.48
26.0,31.25,2022,96,18.77
26.0,31.875,2022,96,18.43
26.0,32.5,2022,96,19.34
26.0,33.125,2022,96,21.64
26.0,33.75,2022,96,20.5
26.5,25.625,2022,96,20.87
26.5,26.25,2022,96,22.23
26.5,26.875,2022,96,23.61
26.5,27.5,2022,96,23.76
26.5,28.125,2022,96,23.57
26.5,28.75,2022,96,24.05
26.5,29.375,2022,96,22.74
26.5,30.0,2022,96,22.0
26.5,30.625,2022,96,20.82
26.5,31.25,2022,96,20.51
26.5,31.875,2022,96,21.89
26.5,32.5,2022,96,21.17
26.5,33.125,2022,96,22.09
26.5,33.75,2022,96,21.28
27.0,25.625,2022,96,20.64
27.0,26.25,2022,96,21.51
27.0,26.875,2022,96,22.87
27.0,27.5,2022,96,23.06
27.0,28.125,2022,96,22.54
27.0,28.75,2022,96,24.13
27.0,29.375,2022,96,23.43
27.0,30.0,2022,96,23.54
27.0,30.625,2022,96,22.05
27.0,31.25,2022,96,22.69
27.0,31.875,2022,96,21.39
27.0,32.5,2022,96,20.33
27.0,33.125,2022,96,20.08
27.0,33.75,2022,96,22.14
27.5,25.625,2022,96,19.56
27.5,26.25,2022,96,20.09
27.5,26.875,2022,96,20.94
27.5,27.5,2022,96,21.59
27.5,28.125,2022,96,21.81
27.5,28.75,2022,96,22.86
27.5,29.375,2022,96,23.02
27.5,30.0,2022,96,21.42
27.5,30.625,2022,96,23.39
27.5,31.25,2022,96,22.66
27.5,31.875,2022,96,21.37
27.5,32.5,2022,96,20.19
27.5,33.125,2022,96,20.52
27.5,33.75,2022,96,24.17
28.0,25.625,2022,96,19.19
28.0,26.25,2022,96,19.36
28.0,26.875,2022,96,19.53
28.0,27.5,2022,96,20.01
28.0,28.125,2022,96,20.62
28.0,28.75,2022,96,21.19
28.0,29.375,2022,96,21.42
28.0,30.0,2022,96,20.59
28.0,30.625,2022,96,21.78
28.0,31.25,2022,96,22.5
28.0,31.875,2022,96,21.4
28.0,32.5,2022,96,20.08
28.0,33.125,2022,96,22.5
28.0,33.75,2022,96,23.85
28.5,25.625,2022,96,18.58
28.5,26.25,2022,96,18.49
28.5,26.875,2022,96,18.51
28.5,27.5,2022,96,18.94
28.5,28.125,2022,96,18.86
28.5,28.75,2022,96,19.94
28.5,29.375,2022,96,19.78
28.5,30.0,2022,96,19.02
28.5,30.625,2022,96,19.17
28.5,31.25,2022,96,21.55
28.5,31.875,2022,96,20.02
28.5,32.5,2022,96,21.27
28.5,33.125,2022,96,23.57
28.5,33.75,2022,96,18.75
29.0,25.625,2022,96,17.5
29.0,26.25,2022,96,18.02
29.0,26.875,2022,96,17.83
29.0,27.5,2022,96,18.05
29.0,28.125,2022,96,17.99
29.0,28.75,2022,96,18.34
29.0,29.375,2022,96,18.71
29.0,30.0,2022,96,18.8
29.0,30.625,2022,96,18.41
29.0,31.25,2022,96,20.65
29.0,31.875,2022,96,19.9
29.0,32.5,2022,96,21.27
29.0,33.125,2022,96,22.63
29.0,33.75,2022,96,17.8
29.5,25.625,2022,96,17.23
29.5,26.25,2022,96,18.02
29.5,26.875,2022,96,17.63
29.5,27.5,2022,96,16.74
29.5,28.125,2022,96,16.99
29.5,28.75,2022,96,17.05
29.5,29.375,2022,96,17.99
29.5,30.0,2022,96,18.21
29.5,30.625,2022,96,18.69
29.5,31.25,2022,96,18.97
29.5,31.875,2022,96,18.58
29.5,32.5,2022,96,20.05
29.5,33.125,2022,96,18.69
29.5,33.75,2022,96,17.15
30.0,25.625,2022,96,17.18
30.0,26.25,2022,96,17.88
30.0,26.875,2022,96,18.1
30.0,27.5,2022,96,17.88
30.0,28.125,2022,96,16.37
30.0,28.75,2022,96,16.06
30.0,29.375,2022,96,16.9
30.0,30.0,2022,96,16.4
30.0,30.625,2022,96,17.37
30.0,31.25,2022,96,18.47
30.0,31.875,2022,96,17.85
30.0,32.5,2022,96,19.24
30.0,33.125,2022,96,16.48
30.0,33.75,2022,96,16.82
30.5,25.625,2022,96,17.13
30.5,26.25,2022,96,17.13
30.5,26.875,2022,96,17.56
30.5,27.5,2022,96,17.05
30.5,28.125,2022,96,16.15
30.5,28.75,2022,96,15.72
30.5,29.375,2022,96,15.49
30.5,30.0,2022,96,15.97
30.5,30.625,2022,96,17.37
30.5,31.25,2022,96,18.21
30.5,31.875,2022,96,18.42
30.5,32.5,2022,96,17.75
30.5,33.125,2022,96,16.07
30.5,33.75,2022,96,15.31
31.0,25.625,2022,96,15.6
31.0,26.25,2022,96,15.95
31.0,26.875,2022,96,16.33
31.0,27.5,2022,96,16.78
31.0,28.125,2022,96,16.09
31.0,28.75,2022,96,16.23
31.0,29.375,2022,96,16.52
31.0,30.0,2022,96,16.05
31.0,30.625,2022,96,16.12
31.0,31.25,2022,96,16.52
31.0,31.875,2022,96,17.08
31.0,32.5,2022,96,16.81
31.0,33.125,2022,96,16.41
31.0,33.75,2022,96,15.62
31.5,25.625,2022,96,16.26
31.5,26.25,2022,96,16.33
31.5,26.875,2022,96,16.3
31.5,27.5,2022,96,16.76
31.5,28.125,2022,96,17.08
31.5,28.75,2022,96,17.07
31.5,29.375,2022,96,17.0
31.5,30.0,2022,96,16.85
31.5,30.625,2022,96,16.64
31.5,31.25,2022,96,16.78
31.5,31.875,2022,96,17.4
31.5,32.5,2022,96,18.11
31.5,33.125,2022,96,17.96
31.5,33.75,2022,96,17.62
23.0,25.625,2022,97,19.83
23.0,26.25,2022,97,17.46
23.0,26.875,2022,97,18.44
23.0,27.5,2022,97,19.19
23.0,28.125,2022,97,19.76
23.0,28.75,2022,97,20.32
23.0,29.375,2022,97,20.54
23.0,30.0,2022,97,20.76
23.0,30.625,2022,97,22.69
23.0,31.25,2022,97,24.3
23.0,31.875,2022,97,23.22
23.0,32.5,2022,97,22.41
23.0,33.125,2022,97,23.58
23.0,33.75,2022,97,23.47
23.5,25.625,2022,97,19.94
23.5,26.25,2022,97,16.83
23.5,26.875,2022,97,18.04
23.5,27.5,2022,97,19.0
23.5,28.125,2022,97,20.04
23.5,28.75,2022,97,21.04
23.5,29.375,2022,97,21.1
23.5,30.0,2022,97,21.4
23.5,30.625,2022,97,23.52
23.5,31.25,2022,97,24.54
23.5,31.875,2022,97,24.02
23.5,32.5,2022,97,23.66
23.5,33.125,2022,97,23.9
23.5,33.75,2022,97,22.65
24.0,25.625,2022,97,18.32
24.0,26.25,2022,97,17.26
24.0,26.875,2022,97,17.37
24.0,27.5,2022,97,18.84
24.0,28.125,2022,97,19.88
24.0,28.75,2022,97,20.99
24.0,29.375,2022,97,20.94
24.0,30.0,2022,97,20.88
24.0,30.625,2022,97,23.13
24.0,31.25,2022,97,23.94
24.0,31.875,2022,97,23.01
24.0,32.5,2022,97,22.37
24.0,33.125,2022,97,23.66
24.0,33.75,2022,97,23.58
24.5,25.625,2022,97,18.21
24.5,26.25,2022,97,17.93
24.5,26.875,2022,97,17.73
24.5,27.5,2022,97,18.73
24.5,28.125,2022,97,19.47
24.5,28.75,2022,97,20.3
24.5,29.375,2022,97,20.15
24.5,30.0,2022,97,20.35
24.5,30.625,2022,97,23.24
24.5,31.25,2022,97,23.26
